m.year,player.id,player.name,m.team_id,m.position_id,m.age,m.av_value,m.year,m.round,m.pick,m.base_salary,m.cap_hit,m.dead_cap
2016,20142,"Greg Robinson",LAR,T,24,5,2016,1,2,2354918,5804754,12576967
2016,201244,"Jeff Allen",HOU,G,26,5,2016,2,44,2000000,6250000,14750000
2016,00001906,"Jeremiah Sirles",MIN,G,25,5,2016,,,600000,600000,0
2016,00001885,"Joe Reitz",IND,T,31,5,2016,,,2750000,3250000,2750000
2016,200865,"John Greco",CLE,T,31,5,2016,3,65,,,
2016,201628,"Joshua Garnett",SFO,G,22,5,2016,1,28,450000,1691693,7135541
2016,201528,"Laken Tomlinson",DET,G,24,5,2016,1,28,823648,1943237,5394711
2016,00001907,"Quinton Spain",TEN,G,25,5,2016,,,525000,527000,4000
2016,201557,"Rob Havenstein",LAR,T,24,5,2016,2,57,615455,902277,1475921
2016,00001828,"Ronald Leary",DAL,G,28,5,2016,,,2553000,2553000,0
2016,201375,"Terron Armstead",NOR,T,26,5,2016,3,75,,,
2016,00001905,"Tim Barnes",LAR,C,28,5,2016,,,1250000,2850000,2500000
2016,00001863,"Tim Lelito",NOR,G,27,5,2016,,,1671000,1671000,0
2016,2014193,"Zach Fulton",KAN,G,25,5,2016,6,193,600000,634555,60610
2016,2009256,"Ryan Succop",TEN,K,30,5,2016,7,256,2050000,2466666,2883334
2016,201257,"Brock Osweiler",HOU,QB,26,5,2016,2,57,4000000,12000000,37000000
2016,2005250,"Ryan Fitzpatrick",NYJ,QB,34,5,2016,7,250,2000000,7000000,12000000
2016,2013154,"Chris Thompson",WAS,RB,26,5,2016,5,154,675000,675000,0
2016,201362,"Christine Michael",2TM,RB,26,5,2016,2,62,277941,277941,0
2016,2016136,"Devontae Booker",DEN,RB,23,5,2016,4,136,450000,545848,383393
2016,201577,"Duke Johnson",CLE,RB,23,5,2016,3,77,545000,732523,542569
2016,201337,"Giovani Bernard",CIN,RB,25,5,2016,2,37,,,
2016,00002533,"Jalen Richard",OAK,RB,23,5,2016,,,450000,450000,0
2016,201455,"Jeremy Hill",CIN,RB,24,5,2016,2,55,711237,1023710,574946
2016,201496,"Jerick McKinnon",MIN,RB,24,5,2016,3,96,610000,738750,257500
2016,200813,"Jonathan Stewart",CAR,RB,29,5,2016,1,13,5000000,9550000,13050000
2016,00002524,"Matt Asiata",MIN,RB,29,5,2016,,,760000,840000,840000
2016,200844,"Matt Forte",NYJ,RB,31,5,2016,2,44,,,
2016,2009250,"Rashad Jennings",NYG,RB,31,5,2016,7,250,2230000,2812500,3375000
2016,00002534,"Robert Kelley",WAS,RB,24,5,2016,,,450000,450000,0
2016,201012,"Ryan Mathews",PHI,RB,29,5,2016,1,12,,,
2016,201536,"T.J. Yeldon",JAX,RB,23,5,2016,2,36,,,
2016,2008149,"Tim Hightower",NOR,RB,30,5,2016,5,149,760000,840000,840000
2016,00002967,"Antonio Gates",LAC,TE,36,5,2016,,,3000000,5500000,6000000
2016,00002974,"Cameron Brate",TAM,TE,25,5,2016,,,,,
2016,2010114,"Dennis Pitta",BAL,TE,31,5,2016,4,114,1000000,3200000,7600000
2016,201042,"Rob Gronkowski",NWE,TE,27,5,2016,2,42,,,
2016,20066,"Vernon Davis",WAS,TE,32,5,2016,1,6,1350000,2381250,2100000
2016,00003244,"Adam Humphries",TAM,WR,23,5,2016,,,525000,525000,0
2016,201245,"Alshon Jeffery",CHI,WR,26,5,2016,2,45,11163940,11163940,14599000
2016,200354,"Anquan Boldin",DET,WR,36,5,2016,2,54,1550000,2693750,2300000
2016,2006119,"Brandon Marshall",NYJ,WR,32,5,2016,4,119,9500000,9500000,9500000
2016,201576,"Chris Conley",KAN,WR,24,5,2016,3,76,535000,738108,559326
2016,201329,"Cordarrelle Patterson",MIN,WR,25,5,2016,1,29,1009689,2297607,1287918
2016,2011153,"Jeremy Kerley",SFO,WR,28,5,2016,5,153,760000,760000,760000
2016,200919,"Jeremy Maclin",KAN,WR,28,5,2016,1,19,9750000,12400000,19600000
2016,2015159,"JJ Nelson",ARI,WR,24,5,2016,5,159,525000,577450,157350
2016,201529,"Phillip Dorsett",IND,WR,23,5,2016,1,29,804792,1848958,5111873
2016,201640,"Sterling Shepard",NYG,WR,22,5,2016,2,40,450000,1080831,3243532
2016,200174,"Steve Smith",BAL,WR,37,5,2016,3,74,3000000,4166668,4166668
2016,2016140,"Tajae Sharpe",TEN,WR,22,5,2016,5,140,450000,518721,274884
2016,201655,"Tyler Boyd",CIN,WR,22,5,2016,2,55,450000,774358,1941021
2016,2015145,"Bobby McCain",MIA,CB,23,4,2016,5,145,525000,582072,171216
2016,0000128,"Brian Poole",ATL,CB,24,4,2016,,,450000,450000,0
2016,2009188,"Brice McCain",TEN,CB,30,4,2016,6,188,1000000,1700000,2200000
2016,0000129,"Briean Boddy-Calhoun",CLE,CB,23,4,2016,,,450000,450000,0
2016,0000130,"Cre'von LeBlanc",CHI,CB,22,4,2016,,,450000,450000,7500
2016,200941,"Darius Butler",IND,CB,30,4,2016,2,41,1500000,3000000,3000000
2016,2014188,"E.J. Gaines",LAR,CB,24,4,2016,6,188,600000,626918,53836
2016,201610,"Eli Apple",NYG,CB,21,4,2016,1,10,450000,2754967,14702320
2016,201318,"Eric Reid",SFO,S,25,4,2016,1,18,,,
2016,0000131,"Harold Jones-Quartey",CHI,S,23,4,2016,,,525000,525000,0
2016,2012172,"Jeremy Lane",SEA,CB,26,4,2016,6,172,2000000,3250000,11000000
2016,201127,"Jimmy Smith",BAL,CB,28,4,2016,1,27,,,
2016,200624,"Johnathan Joseph",HOU,CB,32,4,2016,1,24,6500000,7000000,6500000
2016,201614,"Karl Joseph",OAK,S,23,4,2016,1,14,450000,2160785,11434317
2016,201617,"Keanu Neal",ATL,S,21,4,2016,1,17,450000,1952299,10287646
2016,2012174,"Keith Tandy",TAM,S,27,4,2016,6,174,760000,1010000,1010000
2016,201315,"Kenny Vaccaro",NOR,S,26,4,2016,1,15,,,
2016,0000132,"Ladarius Gunter",GNB,CB,24,4,2016,,,525000,526666,3334
2016,0000127,"Michael Thomas",MIA,S,27,4,2016,,,675000,675000,0
2016,2008143,"Orlando Scandrick",DAL,CB,29,4,2016,5,143,1000000,4796385,10944313
2016,2010137,"Perrish Cox",TEN,CB,29,4,2016,5,137,,,
2016,0000133,"Rashaan Melvin",IND,CB,27,4,2016,,,675000,675000,0
2016,0000134,"Robert Golden",PIT,S,26,4,2016,,,760000,1176666,2010000
2016,201550,"Ronald Darby",BUF,CB,22,4,2016,2,50,592713,1038566,1830272
2016,201658,"Sean Davis",PIT,S,23,4,2016,2,58,450000,743085,1808113
2016,201189,"Shareece Wright",BAL,CB,29,4,2016,3,89,760000,2093333,4760000
2016,0000135,"Sterling Moore",NOR,CB,26,4,2016,,,760000,600000,760000
2016,20035,"Terence Newman",MIN,CB,38,4,2016,1,5,1650000,3000000,2250000
2016,201511,"Trae Waynes",MIN,CB,24,4,2016,1,11,1023381,2941901,10590844
2016,201369,"Tyrann Mathieu",ARI,S,24,4,2016,3,69,,,
2016,201661,"Vonn Bell",NOR,S,22,4,2016,2,61,450000,722236,1088945
2016,2007170,"William Gay",PIT,CB,31,4,2016,5,170,1850000,2483333,3750000
2016,201680,"Adolphus Washington",BUF,DT,22,4,2016,3,80,450000,638574,754296
2016,201120,"Adrian Clayborn",ATL,DE,28,4,2016,1,20,,,
2016,2010123,"Al Woods",TEN,DT,29,4,2016,4,123,1500000,2468750,3750000
2016,0000883,"Benson Mayowa",DAL,DE,25,4,2016,,,700000,1800000,3300000
2016,201131,"Cameron Heyward",PIT,DE,27,4,2016,1,31,,,
2016,2015216,"Christian Covington",HOU,DE,23,4,2016,6,216,525000,547622,67866
2016,2016166,"D.J. Reader",HOU,DT,22,4,2016,5,166,450000,503845,215380
2016,201026,"Dan Williams",OAK,DT,29,4,2016,1,26,7350000,7500000,7500000
2016,201588,"Danielle Hunter",MIN,DE,22,4,2016,3,88,536000,692805,470415
2016,0000880,"Denico Autry",OAK,DE,26,4,2016,,,600000,600000,0
2016,200854,"Jason Jones",MIA,DT,30,4,2016,2,54,,,
2016,201460,"Kony Ealy",CAR,DE,25,4,2016,2,60,742439,967317,449756
2016,0000884,"Mitch Unrein",CHI,DE,29,4,2016,,,760000,1110000,1160000
2016,2013157,"Quinton Dial",SFO,DT,26,4,2016,5,157,675000,1527163,3947413
2016,2009244,"Ricky Jean-Francois",WAS,DE,30,4,2016,7,244,2000000,3000000,4000000
2016,201114,"Robert Quinn",LAR,DE,26,4,2016,1,14,,,
2016,2013205,"Stacy McGee",OAK,DT,26,4,2016,6,205,675000,694670,19670
2016,0000885,"Tyrunn Walker",DET,DT,26,4,2016,,,800000,1337500,1250000
2016,0000849,"Wes Horton",CAR,DE,26,4,2016,,,476472,476472,0
2016,2015212,"Anthony Chickillo",PIT,DE,24,4,2016,6,212,525000,525000,0
2016,2012237,"Cam Johnson",CLE,OLB,26,4,2016,7,237,432348,432348,0
2016,200926,"Clay Matthews",GNB,OLB,30,4,2016,1,26,8650000,13750000,17350000
2016,2014242,"Corey Nelson",DEN,ILB,24,4,2016,7,242,600000,612150,24300
2016,2015172,"D.J. Alexander",KAN,ILB,25,4,2016,5,172,525000,575563,133690
2016,2012188,"Danny Trevathan",CHI,LB,26,4,2016,6,188,,,
2016,201620,"Darron Lee",NYJ,ILB,22,4,2016,1,20,450000,1858481,3702342
2016,200511,"DeMarcus Ware",DEN,DE,34,4,2016,1,11,,,
2016,2016115,"De'Vondre Campbell",ATL,OLB,23,4,2016,4,115,450000,591382,565528
2016,00001350,"Edwin Jackson",IND,ILB,25,4,2016,,,450000,450000,0
2016,2016214,"Elandon Roberts",NWE,ILB,22,4,2016,6,214,450000,475089,100356
2016,2016175,"Jatavis Brown",LAC,OLB,22,4,2016,5,175,450000,496096,184385
2016,2012119,"Keenan Robinson",NYG,ILB,27,4,2016,4,119,1150000,2534375,2250000
2016,2012154,"Korey Toomer",LAC,OLB,28,4,2016,5,154,494117,494117,0
2016,201558,"Markus Golden",ARI,OLB,25,4,2016,2,58,613106,890530,1445378
2016,201246,"Mychal Kendricks",PHI,ILB,26,4,2016,2,46,2850000,4600000,9400000
2016,2012230,"Nathan Stupar",NOR,OLB,28,4,2016,7,230,675000,1075000,1200000
2016,2016113,"Nick Kwiatkoski",CHI,ILB,23,4,2016,4,113,450000,593780,575120
2016,2010103,"Perry Riley",OAK,ILB,28,4,2016,4,103,581176,581176,0
2016,200938,"Rey Maualuga",CIN,ILB,29,4,2016,2,38,2650000,4084375,3850000
2016,201286,"Sean Spence",TEN,ILB,26,4,2016,3,86,1500000,2468750,500000
2016,201219,"Shea McClellin",NWE,ILB,27,4,2016,1,19,1000000,2233333,3600000
2016,201366,"Sio Moore",2TM,ILB,26,4,2016,3,66,268235,268235,0
2016,2014140,"Cameron Fleming",NWE,T,24,4,2016,4,140,600000,600000,0
2016,2011122,"Chris Hairston",LAC,T,27,4,2016,4,122,800000,1100000,575000
2016,201444,"Cyrus Kouandjio",BUF,T,23,4,2016,2,44,807166,1311497,958662
2016,2013122,"J.C. Tretter",GNB,C,25,4,2016,4,122,,,
2016,201069,"Jared Veldheer",ARI,T,29,4,2016,3,69,,,
2016,00001932,"John Wetzel",ARI,G,25,4,2016,,,450000,450000,0
2016,201319,"Justin Pugh",NYG,G,26,4,2016,1,19,1157307,2655513,2655513
2016,201033,"Rodger Saffold",LAR,G,28,4,2016,2,33,4500000,5656250,7500000
2016,200812,"Ryan Clady",NYJ,T,30,4,2016,1,12,,,
2016,00001933,"Ryan Groy",BUF,G,26,4,2016,,,600000,600000,0
2016,2016168,"Spencer Drango",CLE,G,24,4,2016,5,168,450000,501912,207650
2016,00001934,"Ty Nsekhe",WAS,T,31,4,2016,,,600000,600000,0
2016,00002262,"Brandon McManus",DEN,K,25,4,2016,,,600000,600000,0
2016,00002244,"Dan Bailey",DAL,K,28,4,2016,,,2500000,3300000,4900000
2016,2012171,"Greg Zuerlein",LAR,K,29,4,2016,6,171,850000,1250000,1250000
2016,00002263,"Jason Myers",JAX,K,25,4,2016,,,525000,525000,0
2016,00002246,"Matt Prater",DET,K,32,4,2016,,,2250000,3175000,3550000
2016,00002245,"Phil Dawson",SFO,K,41,4,2016,,,3134000,3134000,3134000
2016,200017,"Sebastian Janikowski",OAK,K,38,4,2016,1,17,3600000,3960000,4320000
2016,00002328,"Marquette King",OAK,P,28,4,2016,,,1400000,5050000,7650000
2016,00002420,"Brian Hoyer",CHI,QB,31,4,2016,,,,,
2016,00002514,"Charcandrick West",KAN,RB,25,4,2016,,,600000,958333,1625000
2016,00002500,"Chris Ivory",JAX,RB,28,4,2016,,,2000000,3468750,10000000
2016,2016143,"DeAndre Washington",OAK,RB,23,4,2016,5,143,450000,517298,269195
2016,201645,"Derrick Henry",TEN,RB,22,4,2016,2,45,450000,983259,2828853
2016,201231,"Doug Martin",TAM,RB,27,4,2016,1,31,3764706,7764706,0
2016,2011145,"Jacquizz Rodgers",TAM,RB,26,4,2016,5,145,715294,715294,0
2016,201595,"Matt Jones",WAS,RB,23,4,2016,3,95,539000,698854,459562
2016,2013164,"Mike Gillislee",BUF,RB,26,4,2016,5,164,600000,600000,0
2016,2016149,"Paul Perkins",NYG,RB,22,4,2016,5,149,450000,513137,252548
2016,201510,"Todd Gurley",LAR,RB,22,4,2016,1,10,1063326,3141632,7298244
2016,00002549,"Zach Zenner",DET,RB,25,4,2016,,,525000,526666,3334
2016,201465,"C.J. Fiedorowicz",HOU,TE,25,4,2016,3,65,685000,860826,351652
2016,201264,"Dwayne Allen",IND,TE,26,4,2016,3,64,2500000,8906250,11500000
2016,2008141,"Gary Barnidge",CLE,TE,31,4,2016,5,141,1500000,2562500,3937500
2016,201635,"Hunter Henry",LAC,TE,22,4,2016,2,35,450000,1160055,3981034
2016,200989,"Jared Cook",GNB,TE,29,4,2016,3,89,1425000,2750000,2350000
2016,2011178,"Aldrick Robinson",ATL,WR,28,4,2016,6,178,675000,675000,0
2016,201088,"Andre Roberts",DET,WR,28,4,2016,3,88,760000,600000,760000
2016,00003221,"Jermaine Kearse",SEA,WR,26,4,2016,,,800000,2633333,6300000
2016,201491,"John Brown",ARI,WR,26,4,2016,3,91,612000,747725,271450
2016,201220,"Kendall Wright",TEN,WR,27,4,2016,1,20,7320000,7320000,7320000
2016,2016112,"Malcolm Mitchell",NWE,WR,23,4,2016,4,112,450000,594498,577992
2016,201378,"Marquise Goodwin",BUF,WR,26,4,2016,3,78,675000,859719,184719
2016,201213,"Michael Floyd",2TM,WR,27,4,2016,1,13,1291764,1291764,7320000
2016,00003263,"Robby Anderson",NYJ,WR,23,4,2016,,,450000,450000,0
2016,201587,"Sammie Coates",PIT,WR,23,4,2016,3,87,525000,682878,473637
2016,20144,"Sammy Watkins",BUF,WR,23,4,2016,1,4,600000,5436983,11780129
2016,20138,"Tavon Austin",LAR,WR,25,4,2016,1,8,1111111,7811248,17000000
2016,00003201,"Victor Cruz",NYG,WR,30,4,2016,,,2400000,4400000,6300000
2016,2013114,"B.W. Webb",NOR,CB,26,3,2016,4,114,635294,635294,0
2016,201431,"Bradley Roby",DEN,CB,24,3,2016,1,31,1052048,1896144,2740240
2016,0000178,"Bryce Callahan",CHI,CB,25,3,2016,,,525000,525000,0
2016,2009216,"Captain Munnerlyn",MIN,CB,28,3,2016,7,216,4200000,4583334,4583334
2016,2015109,"Clayton Geathers",IND,S,24,3,2016,4,109,,,
2016,0000179,"Corey Moore",HOU,S,0,3,2016,,,450000,450000,0
2016,201583,"Craig Mager",LAC,CB,24,3,2016,3,83,,,
2016,2013248,"Daimion Stafford",TEN,S,25,3,2016,7,248,675000,686474,11474
2016,201530,"Damarious Randall",GNB,CB,24,3,2016,1,30,794806,1799030,5386127
2016,0000180,"Daniel Sorensen",KAN,S,26,3,2016,,,600000,600000,0
2016,201322,"Desmond Trufant",ATL,CB,26,3,2016,1,22,,,
2016,20068,"Donte Whitner",WAS,S,31,3,2016,1,8,,,
2016,000069,"Duke Ihenacho",WAS,S,27,3,2016,,,675000,675000,0
2016,0000124,"Jahleel Addae",LAC,S,26,3,2016,,,2553000,2553000,0
2016,0000181,"Jake McQuaide",LAR,LS,29,3,2016,,,775000,875000,975000
2016,201546,"Jaquiski Tartt",SFO,S,24,3,2016,2,46,663955,1144776,2106418
2016,200992,"Jerraud Powers",BAL,CB,29,3,2016,3,92,1000000,1750000,1750000
2016,2012177,"Justin Bethel",ARI,CB,26,3,2016,6,177,1000000,3250000,4750000
2016,201664,"Kevin Byard",TEN,S,23,3,2016,3,64,450000,674265,897060
2016,0000171,"Marcus Sherels",MIN,CB,29,3,2016,,,1450000,2000000,2000000
2016,200719,"Michael Griffin",CAR,S,31,3,2016,1,19,728823,728823,0
2016,0000177,"Morgan Cox",BAL,LS,30,3,2016,,,800000,940000,1500000
2016,20126,"Morris Claiborne",DAL,CB,26,3,2016,1,6,1250000,2687500,2000000
2016,201562,"Quinten Rollins",GNB,CB,24,3,2016,2,62,605117,850583,1006398
2016,0000173,"Rafael Bush",DET,S,29,3,2016,,,1000000,1265625,1250000
2016,200995,"Rashad Johnson",TEN,S,30,3,2016,3,95,1500000,2500000,2000000
2016,2016133,"Rashard Robinson",SFO,CB,21,3,2016,4,133,450000,545848,383393
2016,2010249,"Robert McClain",2TM,CB,28,3,2016,7,249,134117,134117,810000
2016,0000182,"Steven Terrell",SEA,S,26,3,2016,,,600000,600000,0
2016,2006115,"Will Blackmon",WAS,S,32,3,2016,4,115,900000,975000,1050000
2016,2013100,"Akeem Spence",TAM,DT,25,3,2016,4,100,1671000,1792071,121071
2016,2010157,"Arthur Jones",IND,DT,30,3,2016,5,157,,,
2016,201646,"A'Shawn Robinson",DET,DT,21,3,2016,2,46,450000,951570,2694172
2016,2014224,"Beau Allen",PHI,DT,25,3,2016,7,224,600000,615562,31124
2016,2013198,"Chris Jones",2TM,DT,26,3,2016,6,198,317647,317647,0
2016,0000913,"Damion Square",LAC,DT,27,3,2016,,,516176,566176,50000
2016,201326,"Datone Jones",GNB,DE,26,3,2016,1,26,1000000,2455280,1455280
2016,0000914,"David Irving",DAL,DT,23,3,2016,,,525000,525000,0
2016,0000915,"DaVonte Lambert",TAM,DT,22,3,2016,,,450000,450000,0
2016,0000916,"Ethan Westbrooks",LAR,DT,26,3,2016,,,600000,606668,0
2016,20085,"Glenn Dorsey",SFO,DE,31,3,2016,1,5,1800000,2766668,2641666
2016,2016116,"Hassan Ridgeway",IND,DT,22,3,2016,4,116,450000,590055,560222
2016,201649,"Jarran Reed",SEA,DT,24,3,2016,2,49,450000,889024,2428355
2016,2012114,"Jaye Howard",KAN,DT,28,3,2016,4,114,,,
2016,0000917,"Joel Heath",HOU,DE,23,3,2016,,,450000,450000,0
2016,200559,"Jonathan Babineaux",ATL,DT,35,3,2016,2,59,1250000,2666668,1916668
2016,2014107,"Justin Ellis",OAK,DT,26,3,2016,4,107,600000,718172,236344
2016,200866,"Kendall Langford",IND,DT,30,3,2016,3,66,,,
2016,201627,"Kenny Clark",GNB,DT,21,3,2016,1,27,450000,1702117,7185058
2016,0000918,"Kerry Hyder",DET,DE,25,3,2016,,,450000,450000,0
2016,201485,"Khyri Thornton",DET,DT,27,3,2016,3,85,525000,525000,0
2016,0000877,"Leger Douzable",BUF,DE,30,3,2016,,,885000,600000,885000
2016,20113,"Marcell Dareus",BUF,DT,26,3,2016,1,3,6041176,12691176,45391176
2016,0000905,"Mario Addison",CAR,DE,29,3,2016,,,1350000,1620000,1620000
2016,20061,"Mario Williams",MIA,DE,31,3,2016,1,1,4485000,6500000,8500000
2016,0000919,"Mike Purcell",SFO,DT,25,3,2016,,,525000,525000,0
2016,201639,"Noah Spence",TAM,DE,22,3,2016,2,39,450000,1097509,3314414
2016,2015217,"Rakeem Nunez-Roches",KAN,DE,23,3,2016,6,217,339705,339705,0
2016,2010238,"Ricardo Mathews",PIT,DE,29,3,2016,7,238,760000,600000,760000
2016,0000920,"Romeo Okwara",NYG,DE,21,3,2016,,,450000,450000,0
2016,200981,"Roy Miller",JAX,DT,29,3,2016,3,81,,,
2016,20093,"Tyson Jackson",ATL,DE,30,3,2016,1,3,4250000,6350000,9050000
2016,201696,"Vincent Valentine",NWE,DT,22,3,2016,3,96,450000,611355,645420
2016,201482,"Will Sutton",CHI,DT,25,3,2016,3,82,,,
2016,0000912,"Zach Kerr",IND,DT,26,3,2016,,,600000,602000,2000
2016,2013148,"A.J. Klein",CAR,ILB,25,3,2016,5,148,675000,722825,47825
2016,2016125,"Antonio Morrison",IND,ILB,22,3,2016,4,125,450000,579976,519906
2016,2010178,"Arthur Moats",PIT,OLB,28,3,2016,6,178,2500000,3133333,3766666
2016,201142,"Brooks Reed",ATL,OLB,29,3,2016,2,42,2500000,3440000,6260000
2016,2016194,"Cory James",OAK,OLB,23,3,2016,6,194,450000,483119,132478
2016,201235,"Courtney Upshaw",ATL,OLB,27,3,2016,2,35,760000,1400000,1150000
2016,2015127,"Damien Wilson",DAL,OLB,23,3,2016,4,127,525000,641578,0
2016,00001276,"Dannell Ellerbe",NOR,OLB,31,3,2016,,,1700000,3200000,3250000
2016,201079,"Donald Butler",MIA,ILB,28,3,2016,3,79,760000,564705,0
2016,2013104,"Jelani Jenkins",MIA,OLB,24,3,2016,4,104,1671000,1789172,118172
2016,2013129,"John Simon",HOU,OLB,26,3,2016,4,129,1671000,1671000,0
2016,00001328,"Josh Bynes",DET,OLB,27,3,2016,,,447058,447058,0
2016,201170,"Justin Houston",KAN,OLB,27,3,2016,3,70,7400000,13100000,38150000
2016,00001279,"Michael Wilhoite",SFO,ILB,30,3,2016,,,1671000,1671000,1671000
2016,00001367,"Neville Hewitt",MIA,OLB,23,3,2016,,,525000,525333,667
2016,2011103,"Sam Acho",CHI,OLB,28,3,2016,4,103,760000,680000,840000
2016,00001309,"Spencer Paysinger",MIA,OLB,28,3,2016,,,760000,680000,840000
2016,200620,"Tamba Hali",KAN,OLB,33,3,2016,1,20,1000000,3802083,12250000
2016,2013206,"Vince Williams",PIT,ILB,27,3,2016,6,206,675000,1194670,1519670
2016,2015122,"Za'Darius Smith",BAL,OLB,24,3,2016,4,122,525000,645788,3623643
2016,2016130,"Alex Lewis",BAL,G,24,3,2016,4,130,450000,572974,491897
2016,00001927,"Alvin Bailey",CLE,T,25,3,2016,,,,,
2016,2012179,"Andrew Tiller",SFO,G,27,3,2016,6,179,600000,600000,0
2016,00001954,"Anthony Steen",MIA,C,26,3,2016,,,525000,525000,0
2016,00001955,"Chris Hubbard",PIT,C,25,3,2016,,,600000,600000,0
2016,2015215,"Cody Wichmann",LAR,G,24,3,2016,6,215,525000,547621,67866
2016,2015240,"Corey Robinson",DET,T,24,3,2016,7,240,,,
2016,2012153,"Dennis Kelly",TEN,G,26,3,2016,5,153,760000,760000,760000
2016,2011214,"Derek Newton",HOU,T,29,3,2016,7,214,,,
2016,2016164,"Halapoulivaati Vaitai",PHI,T,23,3,2016,5,164,450000,506281,225125
2016,201648,"Jason Spriggs",GNB,T,22,3,2016,2,48,450000,909871,2516954
2016,00001881,"Jonotthan Harrison",IND,C,25,3,2016,,,600000,602500,2500
2016,200979,"Kraig Urbik",MIA,C,31,3,2016,3,79,975000,1125000,1250000
2016,201320,"Kyle Long",CHI,T,28,3,2016,1,20,,,
2016,20134,"Lane Johnson",PHI,T,26,3,2016,1,4,277941,7731329,18168571
2016,2010169,"Marshall Newhouse",NYG,T,28,3,2016,5,169,1450000,1950000,1950000
2016,201342,"Menelik Watson",OAK,T,28,3,2016,2,42,1008844,1525635,516791
2016,00001956,"Nick Easton",MIN,C,24,3,2016,,,525000,525000,0
2016,200629,"Nick Mangold",NYJ,C,32,3,2016,1,29,,,
2016,00001883,"Patrick Omameh",JAX,G,27,3,2016,,,,,
2016,200759,"Ryan Kalil",CAR,C,31,3,2016,2,59,,,
2016,201148,"Stefen Wisniewski",PHI,G,27,3,2016,2,48,760000,2760000,1510000
2016,2010205,"Ted Larsen",CHI,C,29,3,2016,6,205,1050000,1612500,1450000
2016,201061,"Vlad Ducasse",BAL,G,29,3,2016,2,61,536470,536470,0
2016,2014173,"Wesley Johnson",NYJ,G,25,3,2016,5,173,600000,600000,0
2016,201028,"Jared Odrick",JAX,DT,29,3,2016,1,28,,,
2016,00002270,"Cairo Santos",KAN,K,25,3,2016,,,600000,600667,667
2016,2013166,"Caleb Sturgis",PHI,K,27,3,2016,5,166,675000,675000,0
2016,00002272,"Chris Boswell",PIT,K,25,3,2016,,,525000,525000,0
2016,00002257,"Graham Gano",CAR,K,29,3,2016,,,3050000,3850000,4600000
2016,2007193,"Mason Crosby",GNB,K,32,3,2016,6,193,900000,2400000,6050000
2016,2007178,"Nick Folk",NYJ,K,32,3,2016,6,178,2750000,3343333,3936667
2016,00002258,"Nick Novak",HOU,K,35,3,2016,,,885000,680000,985000
2016,2006118,"Stephen Gostkowski",NWE,K,32,3,2016,4,118,2300000,4100000,6900000
2016,00002275,"Wil Lutz",NOR,K,22,3,2016,,,,,
2016,2012207,"Brad Nortman",JAX,P,27,3,2016,6,207,1500000,2150000,2150000
2016,00002352,"Brad Wing",NYG,P,25,3,2016,,,600000,1100000,3100000
2016,2016179,"Drew Kaser",LAC,P,23,3,2016,6,179,450000,488456,153825
2016,00002327,"Johnny Hekker",LAR,P,26,3,2016,,,2222222,2373773,2899097
2016,2009142,"Kevin Huber",CIN,P,31,3,2016,5,142,2650000,3020000,3340000
2016,2009222,"Pat McAfee",IND,P,29,3,2016,7,222,2500000,2700000,600000
2016,2013165,"Sam Martin",DET,P,26,3,2016,5,165,675000,1215075,3215075
2016,2000142,"Shane Lechler",HOU,P,40,3,2016,5,142,1300000,1800000,1800000
2016,2009164,"Thomas Morstead",NOR,P,30,3,2016,5,164,900000,3050000,4000000
2016,00002433,"Case Keenum",LAR,QB,28,3,2016,,,3635000,3635000,3635000
2016,201693,"Cody Kessler",CLE,QB,23,3,2016,3,93,450000,616197,664788
2016,20122,"Robert Griffin",CLE,QB,26,3,2016,1,2,3250000,5234375,6750000
2016,2014181,"Alfred Blue",HOU,RB,25,3,2016,6,181,600000,629483,58966
2016,00002492,"C.J. Anderson",DEN,RB,25,3,2016,,,,,
2016,201690,"C.J. Prosise",SEA,RB,22,3,2016,3,90,450000,623116,692464
2016,00002582,"Damien Williams",MIA,RB,24,3,2016,,,600000,601668,1668
2016,200627,"DeAngelo Williams",PIT,RB,33,3,2016,1,27,2000000,2565000,2565000
2016,2011149,"Dion Lewis",NWE,RB,26,3,2016,5,149,800000,1087500,1200000
2016,201361,"Eddie Lacy",GNB,RB,25,3,2016,2,61,,,
2016,00002583,"Fozzy Whittaker",CAR,RB,27,3,2016,,,675000,725000,50000
2016,2016134,"Kenneth Dixon",BAL,RB,22,3,2016,4,134,450000,545848,383393
2016,2013190,"Rex Burkhead",CIN,RB,26,3,2016,6,190,675000,700550,25550
2016,2012106,"Robert Turbin",IND,RB,27,3,2016,4,106,760000,600000,760000
2016,00002584,"Shaun Draughn",SFO,RB,29,3,2016,,,760000,860000,100000
2016,00002515,"Thomas Rawls",SEA,RB,23,3,2016,,,525000,530000,10000
2016,00002579,"Travaris Cadet",NOR,RB,27,3,2016,,,760000,600000,760000
2016,2016153,"Wendell Smallwood",PHI,RB,22,3,2016,5,153,,,
2016,201681,"Austin Hooper",ATL,TE,22,3,2016,3,81,450000,643357,773428
2016,201568,"Clive Walford",OAK,TE,25,3,2016,3,68,582500,781126,595878
2016,00002984,"Erik Swoope",IND,TE,24,3,2016,,,450000,450000,0
2016,00002985,"Garrett Celek",SFO,TE,28,3,2016,,,1000000,1915625,3550000
2016,201021,"Jermaine Gresham",ARI,TE,28,3,2016,1,21,3000000,3468750,1000000
