name,position_id,season_av,year,round
Jeff Saturday,C,10.85714286,,
Brian Waters,C,8.153846154,,
Nate Newton,G,8.833333333,,
Kris Dielman,G,8.555555556,,
Bart Oates,C,12.5,,
Gary Zimmerman,T,12,,
Jason Peters,T,9.333333333,,
Tony Jones,T,9.571428571,,
Shaun O'Hara,G,6.909090909,,
K'Waun Williams,CB,2.5,,
Andy McCollum,G,5.642857143,,
James Williams,T,7.555555556,,
Ryan Schraeder,T,7.25,,
Derrick Deese,T,7.090909091,,
Mark Tuinei,T,7,,
Larry Moore,G,5.375,,
Mike Gruttadauria,C,4.714285714,,
Matt Lepsis,T,7.7,,
Joe Andruzzi,G,5.777777778,,
Mike Wahle,T,6,,
Morgan Cox,S,1.428571429,,
Robbie Tobeck,G,6.692307692,,
Casey Wiegmann,C,6.133333333,,
Donald Penn,T,7.8,,
Ryan Wendell,C,4.25,,
Garry Gilliam,T,6.666666667,,
Orlando Brown,T,5.666666667,,
Darrick Brilz,C,7.6,,
Dave Fiore,T,5.5,,
Dwayne Carswell,TE,2.25,,
Ryan Lilja,C,6.625,,
Bryce Callahan,CB,2,,
Kent Hull,C,7.666666667,,
Broderick Thompson,T,8,,
Kirk Scrafford,T,5.4,,
Todd Burger,G,4.2,,
Kendyl Jacox,G,5.111111111,,
Spencer Folau,T,3.125,,
Hank Fraley,G,5.8,,
Steve Neal,G,6.25,,
Brandon Moore,G,6,,
Jamaal Jackson,C,5.285714286,,
Corey Moore,S,1.5,,
Jamar Nesbit,G,4.090909091,,
Harvey Dahl,T,4.625,,
Lyle Sendlein,C,6.111111111,,
Mike Brisiel,G,5.714285714,,
Dan Connolly,G,5.625,,
Phil Costa,C,3,,
Demar Dotson,T,4.857142857,,
Nate Livings,G,5.8,,
Brian De La Puente,C,5.6,,
Chris Clark,T,3.571428571,,
Zack Bronson,S,3.6,,
Daniel Sorensen,S,1.666666667,,
Evan Dietrich-Smith,C,4,,
Mike Remmers,T,3.8,,
Alejandro Villanueva,T,7.5,,
Lane Taylor,G,3.25,,
Derek Kennard,G,3.333333333,,
James Atkins,T,3.285714286,,
Wally Williams,G,5.111111111,,
Zefross Moss,T,6.833333333,,
Richard Cooper,T,6.5,,
Everett McIver,G,3.833333333,,
Jake McQuaide,LS,1.333333333,,
Rich Tylski,G,5.142857143,,
Quentin Neujahr,C,2.8,,
Grant Williams,T,3.444444444,,
Barry Sims,T,5.333333333,,
DeMingo Graham,G,4.25,,
Barry Stokes,T,3.571428571,,
Rich Seubert,T,5,,
Artis Hicks,T,3.888888889,,
Jason Whittle,G,2.363636364,,
Erik Pears,T,5.222222222,,
Steven Terrell,S,1.333333333,,
Ikechuku Ndukwe,G,2.5,,
Jared Gaither,T,4.2,,
Anthony Herrera,G,4.714285714,,
Nick Cole,C,4,,
Kyle Cook,C,4.833333333,,
Alex Boone,T,4.857142857,,
Byron Bell,G,7.2,,
Don Barclay,T,4.25,,
Ronald Leary,G,4.2,,
Jermey Parnell,T,4,,
Darryl Hall,DB,1.5,,
Josh Kline,G,4.5,,
Mike Harris,T,4.5,,
Ramon Foster,G,6.25,,
David Andrews,C,7.5,,
Mike Kenn,T,7,,
Kevin Sargent,T,6.25,,
Matt Joyce,G,2.7,,
Ricky Siglar,T,3.8,,
Jeff Criswell,T,5.2,,
Jorge Diaz,G,4.2,,
Doug Terry,DB,1.5,,
Matt Willig,T,2.545454545,,
Shar Pourdanesh,T,4.75,,
Anthony Brown,T,2.6,,
Kerry Jenkins,G,4.714285714,,
Mark Dixon,T,6.2,,
Matt Campbell,G,4.571428571,,
Bubba Miller,C,2.75,,
Mike Flynn,G,4.6,,
Eric Beverly,TE,2.111111111,,
Roger Chanoine,T,2.25,,
Malik Boyd,DB,2,,
Chris Bober,T,3.166666667,,
Phil Bogle,G,7,,
Tom Ashworth,T,4.4,,
Keydrick Vincent,G,4,,
Ross Tucker,G,2.2,,
Anthony Davis,T,2.6,,
Bennie Anderson,G,5,,
Stephon Heyer,G,3.4,,
Adam Goldberg,G,3.75,,
Kyle DeVan,C,4,,
Michael McGruder,DB,1.25,,
Fernando Velasco,G,3,,
Robert Turner,C,1.428571429,,
Austin Howard,T,4.666666667,,
Tim Lelito,C,4,,
Ken Moyer,G,6,,
Sale Isaia,G,3.5,,
Bill Conaty,C,1.428571429,,
Jason Ball,C,3.666666667,,
Steve Herndon,G,2.5,,
Todd Fordham,T,3,,
Rafael Robinson,DB,1.5,,
Steve Edwards,T,1.6,,
Torrin Tucker,T,4.333333333,,
Milford Brown,G,3.5,,
Darnell Stapleton,G,6,,
Rudy Niswanger,C,2.8,,
Brandyn Dombrowski,C,4.333333333,,
Dennis Roland,T,2.666666667,,
James Lee,T,2.333333333,,
Jeff Linkenbach,G,3.5,,
Dallas Reynolds,C,2.25,,
Tim Jacobs,DB,1.25,,
Garry Williams,T,2.2,,
Jonotthan Harrison,C,4.333333333,,
Michael Ola,T,3.666666667,,
Patrick Omameh,G,4.666666667,,
Andrew Norwell,G,5.333333333,,
Joe Reitz,G,4,,
Matt Tobin,T,2.75,,
Trevor Robinson,C,3,,
Austin Pasztor,G,3.4,,
George Fant,T,6,,
Willie Beamon,DB,1.333333333,,
Greg Mancz,C,3,,
Scott Brumfield,G,3,,
David Diaz-Infante,G,1.8,,
Corey Hulsey,G,1.4,,
Brock Gutierrez,G,1.222222222,,
Enoch DeMar,G,3,,
Lawrence Smith,G,5,,
Cornell Green,G,2.625,,
Cory Procter,C,2.25,,
Tony Wragge,G,1.714285714,,
Mike Adams,S,4.538461538,,
Anthony Marshall,DB,1.4,,
Chris White,C,1.4,,
Doug Legursky,C,2.571428571,,
James Stone,C,3,,
Kenny Wiggins,G,2,,
Patrick Lewis,C,2.666666667,,
Tim Barnes,C,3,,
Jeremiah Sirles,G,3,,
Quinton Spain,G,3.5,,
Jamie Dukes,C,3.5,,
Russ Freeman,T,3,,
Dan Land,DB,1.5,,
Greg Engel,C,1.25,,
Ben Cavil,G,3.5,,
Frank Beede,G,1.75,,
John Bock,G,1.666666667,,
Mike Kiselak,C,4,,
Steve Zahursky,G,2.333333333,,
Jason Starkey,C,1.25,,
Wilbert Brown,G,1.333333333,,
Ian Allen,T,1,,
Kurt Vollers,T,1.5,,
Dwayne Joseph,DB,2,,
Cory Withrow,C,1.777777778,,
Qasim Mitchell,T,1.666666667,,
Billy Yates,G,1.285714286,,
Cameron Bradfield,T,2.5,,
Jeff Byers,G,2.5,,
LaAdrian Waddle,T,3,,
Lucas Nix,G,2,,
Alvin Bailey,T,2.75,,
James Hurst,T,3.333333333,,
Paul Cornick,T,2,,
J.J. McCleskey,CB,0.833333333,,
Jordan Devey,G,2.333333333,,
La'el Collins,G,2.5,,
John Wetzel,G,4,,
Ryan Groy,G,1.666666667,,
Ty Nsekhe,T,2,,
Erik Norgard,G,1.2,,
Jackie Slater,T,1.5,,
Willie Williams,T,3,,
Vernice Smith,G,1.333333333,,
Donald Willis,G,1.4,,
Joe King,DB,2,,
Kevin Barry,T,2.25,,
Brett Romberg,C,1.8,,
Chad Mustard,TE,0.6,,
Daniel Federkeil,T,1.25,,
Mark LeVoir,T,1.75,,
Edwin Williams,G,1.5,,
Lemuel Jeanpierre,C,2,,
D'Anthony Batiste,T,1.2,,
Mike Brewster,G,2.5,,
Willie Smith,T,1.5,,
Odie Harris,DB,1.5,,
Jim Cordle,C,2,,
Chris Jones,P,1.5,,
Nick McDonald,C,2,,
Kendall Lamm,T,2.5,,
Anthony Steen,C,3,,
Chris Hubbard,G,1.333333333,,
Nick Easton,C,3,,
Tom McHale,G,2,,
James Parrish,T,1,,
Ben Bordelon,T,2,,
Ron Carpenter,S,0.5,,
Derek Engler,C,1,,
Greg Truitt,C,1.2,,
Troy Drake,T,1.25,,
Jose Portilla,T,1,,
Mike Morris,C,1,,
Mike Sheldon,T,1,,
Rob Bohlinger,T,2,,
K.C. Jones,C,2,,
Michael Keathley,G,1.666666667,,
Tam Hopkins,G,2,,
Shane Pahukoa,DB,2,,
Alonzo Ephraim,C,2,,
Blaine Saipaia,G,2,,
Damion Cook,T,1,,
Greg Jerman,T,0.75,,
Chad Slaughter,T,1,,
Cory Lekkerkerker,T,1,,
Frank Davis,G,2,,
P.J. Alexander,G,1,,
Cordaro Howard,G,2,,
Derek Hardman,G,0.666666667,,
Steve Lofton,CB,1.2,,
Stanley Daniels,G,2,,
Bryan Mattison,C,0.666666667,,
Colin Baxter,C,1,,
Mike Tepper,G,2,,
Alex Parsons,C,2,,
James Brown,G,2,,
Kevin Matthews,C,1.5,,
Sam Brenner,C,1,,
Brent Qvale,T,2,,
B.J. Finney,C,2,,
Tomur Barnes,DB,0.5,,
Ben Garland,G,1.5,,
Chris Reed,G,2,,
Denver Kirkland,G,2,,
Tyler Larsen,C,2,,
Tyler Shatley,G,1,,
Blair Bush,C,1,,
Charles Hope,G,1,,
Dan Jones,T,0.5,,
Don Maggs,T,1,,
Keith Loneker,G,1,,
Chris Harris,CB,8.666666667,,
Anthony Parker,CB,6.2,,
Tony Bouie,DB,1.5,,
Max Montoya,G,1,,
Mike Keim,T,1,,
Scott Adams,G,0.5,,
Steve Hoyem,T,1,,
Chris Sedoris,C,1,,
Jeff Jones,T,0.5,,
Joel Crisman,G,1,,
Joe Rudolph,G,0.5,,
Nate Miller,G,1,,
Tony Hutson,G,0.5,,
Vashone Adams,S,1.666666667,,
Jason Johnson,C,0.5,,
Paul Janus,T,1,,
Aaron Koch,G,1,,
Chris Ziemann,T,1,,
Kerlin Blaise,T,0.4,,
Orlando Bobo,G,0.4,,
Ryan Schau,T,0.75,,
Dave Costa,T,1,,
David Brandt,G,0.5,,
Jarvis Borum,T,1,,
Vernon Lewis,DB,1,,
Jon Carman,T,0.5,,
Troy Andrew,C,1,,
Willie Jones,T,1,,
Javier Collins,T,0.5,,
Omar Smith,C,0.5,,
Rob Murphy,G,0.666666667,,
Dwayne Ledford,T,0.5,,
Jeff Roehl,T,1,,
Josh Lovelady,G,0.5,,
Josh Warner,C,1,,
Curtis Buckley,CB,1,,
Gene Mruczkowski,G,0.75,,
Greg Walker,T,1,,
Trevor Hutton,G,1,,
Shawn Lynch,C,1,,
Matt Ulrich,G,0.5,,
Norm Katnik,C,1,,
Ben Wilkerson,C,0.666666667,,
Renardo Foster,T,1,,
Richard Collier,T,0.5,,
Kyle Williams,T,1,,
Damon Pieri,DB,1.5,,
Jon Cooper,C,0.5,,
Kevin Kowalski,G,0.5,,
Patrick Brown,T,0.5,,
Steve Maneri,TE,0.25,,
C.J. Davis,G,0.5,,
David Snow,C,1,,
Greg Van Roten,G,0.5,,
Josh Samuda,G,1,,
Kevin Haslam,T,0.5,,
Thomas Austin,G,0.333333333,,
Chris Hewitt,S,1,,
William Robinson,T,0.5,,
Brian Folkerts,C,0.666666667,,
Rishaw Johnson,G,0.5,,
Will Yeatman,T,0.5,,
Xavier Nixon,T,1,,
Austin Wentworth,G,1,,
Dalton Freeman,C,1,,
David Foucault,T,1,,
Dillon Farrell,G,1,,
Harland Gunn,G,0.333333333,,
Marlon Forbes,CB,1,,
Josh Wells,T,0.5,,
James Ferentz,C,0.5,,
Jeff Adams,T,0.333333333,,
Josh Andrews,C,0.5,,
Josh Walker,G,0.5,,
Anthony Fabiano,T,1,,
Brett Jones,C,1,,
Bryan Witzmann,T,1,,
Emmett Cleary,T,1,,
Landon Turner,G,1,,
Tim McTyer,S,1,,
Spencer Pulley,C,1,,
Taylor Boggs,G,0.25,,
Zac Kerin,C,0.5,,
Brandon Moore,T,0,,
Alan Kline,T,0,,
Derek Allen,G,0,,
Emerson Martin,G,0,,
Eric Floyd,G,0,,
Garin Patrick,C,0,,
Jed DeVries,T,0,,
Kato Serwanga,CB,1,,
Michael Batiste,G,0,,
Ron Lewis,G,0,,
Terrence Wisdom,G,0,,
Brandon Hayes,G,0,,
Chris Harrison,G,0,,
Steve Hardin,G,0,,
Bucky Greeley,C,0,,
Greg Bloedorn,C,0,,
Jay Hagood,T,0,,
LeShun Daniels,G,0,,
Kywin Supernaw,S,0.666666667,,
Thomas Guynes,T,0,,
Allen DeGraffenreid,T,0,,
Marc Raab,C,0,,
Dan Dercher,T,0,,
Ian Rafferty,T,0,,
Jamie Wilson,T,0,,
Alcender Jackson,G,0,,
Craig Page,C,0,,
Noel LaMontagne,T,0,,
Pete Swanson,G,0,,
Corey Raymond,CB,6.25,,
Mike Schneck,S,1,,
Phil Armour,C,0,,
Carey Clayton,C,0,,
Dave Kadela,T,0,,
DeMarcus Curry,T,0,,
Gannon Shepherd,T,0,,
Shane Grice,G,0,,
Andy King,T,0,,
Craig Osika,G,0,,
Dennis O'Sullivan,C,0,,
James Broyles,G,0,,
Mustafah Muhammad,CB,1,,
Marques McFadden,G,0,,
Matt Martin,T,0,,
Steven Grace,C,0,,
Teag Whiting,G,0,,
Dwayne Morgan,T,0,,
Jim Newton,T,0,,
Kevin Breedlove,G,0,,
Alan Reuber,G,0,,
Ben Noll,G,0,,
Jared Peck,T,0,,
Reggie Stephens,CB,1,,
Jason Hilliard,T,0,,
Marico Portis,G,0,,
Morgan Pears,T,0,,
Ben Archibald,T,0,,
Brad Lekkerkerker,T,0,,
Dante Ellington,T,0,,
Johnathan Ingram,C,0,,
Matt Morgan,T,0,,
Rolando Cantu,G,0,,
Steve Morley,T,0,,
Tony Blevins,CB,0.666666667,,
Thatcher Szalay,C,0,,
Zac Woodfin,G,0,,
Clint Stickdorn,T,0,,
Dave Pearson,C,0,,
Michael Kracalik,T,0,,
Rob Smith,G,0,,
Anthony Oakley,C,0,,
Christian Gaddis,T,0,,
Andrew Crummey,C,0,,
Devin Clark,T,0,,
Joe Walker,S,1,,
Jeremy Parquet,G,0,,
Na'Shan Goddard,T,0,,
Tavares Washington,G,0,,
Andre Ramsey,T,0,,
Chris Patrick,T,0,,
Jonathan Compas,C,0,,
Nick Hennessey,T,0,,
Phil Trautwein,T,0,,
Roger Allen,G,0,,
Daniel Baldridge,T,0,,
William Hampton,S,0.666666667,,
Donovan Raiola,C,0,,
Johan Asiata,G,0,,
Ray Feinga,G,0,,
Rob Bruggeman,C,0,,
Tim Duckworth,G,0,,
Will Barker,T,0,,
Bryant Browning,G,0,,
Drew Miller,C,0,,
Jarriel King,T,0,,
John Estes,C,0,,
Brandon Moore,S,2.285714286,,
Kevin Hughes,G,0,,
Ray Dominguez,G,0,,
Ricky Henry,G,0,,
Andrew McDonald,T,0,,
Antoine McClain,G,0,,
Chandler Burden,G,0,,
Cody White,G,0,,
Dan Knapp,T,0,,
Darrion Weems,T,0,,
Dustin Waldron,T,0,,
Clifton Crosby,CB,1,,
Garth Gerhart,C,0,,
Hayworth Hicks,G,0,,
J.B. Shugarts,T,0,,
Jason Foster,G,0,,
Jeremiah Warren,G,0,,
Joe Gibbs,G,0,,
Joe Long,T,0,,
John Malecki,G,0,,
Justin Cheadle,G,0,,
Levy Adcock,T,0,,
James Whitley,S,0.666666667,,
Matt Reynolds,T,0,,
Michael Hay,G,0,,
Nate Menkin,T,0,,
Phillipkeith Manley,G,0,,
Quentin Saulsberry,C,0,,
Rodney Austin,G,0,,
Ryan Lee,G,0,,
Scott Wedige,C,0,,
Stephen Goodin,G,0,,
Steven Baker,T,0,,
Lonie Paxton,LS,1.083333333,,
Tommie Draheim,C,0,,
Tyler Holmes,G,0,,
Zack Williams,C,0,,
Caylin Hauptmann,T,0,,
Jack Cornell,T,0,,
Lamar Mady,G,0,,
Nick Becton,G,0,,
Chris Barker,G,0,,
Donald Hawkins,T,0,,
Josh Allen,C,0,,
Tito Wooten,S,4,,
Carson Dach,S,2,,
Terren Jones,T,0,,
Chase Reynolds,RB,0,,
Cierre Wood,RB,0,,
Darrian Miller,T,0,,
De'Ondre Wesley,G,0,,
Gabe Ikard,G,0,,
Jarrod Pughsley,G,0,,
Kaleb Johnson,G,0,,
Alex Balducci,DT,0,,
Ben Gottschalk,C,0,,
Eric Johnson,S,0.833333333,,
Cornelius Edison,OL,0,,
Craig Watts,G,0,,
Dillon Gordon,TE,0,,
Givens Price,T,0,,
Jake Brendel,C,0,,
Jeremy Vujnovich,T,0,,
Leonard Wester,T,0,,
Matt Feiler,T,0,,
Pace Murphy,T,0,,
Rashod Hill,T,0,,
Ken Amato,S,0.888888889,,
Shane McDermott,C,0,,
Trey Hopkins,G,0,,
Wes Welker,WR,9.166666667,,
Justin Tucker,K,5,,
Mike Vanderjagt,K,4.333333333,,
Al Del Greco,K,4.428571429,,
Cary Blanchard,K,3.166666667,,
Olindo Mare,K,3.071428571,,
Ryan Longwell,K,3.4375,,
Adam Vinatieri,K,3.428571429,,
Rashad Baker,S,0.8,,
Jeff Wilkins,K,3.142857143,,
Matt Bryant,K,3,,
John Carney,K,3.117647059,,
Chris Boniol,K,2.5,,
Norm Johnson,K,3.5,,
Richie Cunningham,K,1.8,,
Mike Hollis,K,3.25,,
David Akers,K,2.666666667,,
Shayne Graham,K,2.6,,
Joe Nedney,K,2.428571429,,
Russell Stuvaints,S,0.666666667,,
Rian Lindell,K,3,,
Robbie Gould,K,3,,
Rob Bironas,K,3.777777778,,
Connor Barth,K,2.625,,
Dan Bailey,K,4.5,,
Phil Dawson,K,3.333333333,,
Matt Prater,K,2.6,,
Steven Hauschka,K,2.333333333,,
Nick Lowery,K,3,,
Steve Christie,K,2.727272727,,
Todd McMillon,CB,1,,
Brad Daluiso,K,2,,
John Hall,K,2.222222222,,
Wade Richey,K,0.857142857,,
Jay Feely,K,3,,
Jeff Reed,K,2.777777778,,
Dan Carpenter,K,3,,
Billy Cundiff,K,1.25,,
Graham Gano,K,2,,
Nick Novak,K,2.111111111,,
Chandler Catanzaro,K,3,,
B.J. Ward,S,1,,
Cody Parkey,K,2,,
Patrick Murray,K,2,,
Brandon McManus,K,2.666666667,,
Jason Myers,K,3,,
Lin Elliott,K,2.5,,
Michael Husted,K,1.5,,
Scott Blanton,K,1.666666667,,
Lawrence Tynes,K,2.222222222,,
Garrett Hartley,K,1.666666667,,
Kai Forbath,K,2.2,,
Cameron Worrell,S,1.2,,
Cairo Santos,K,3,,
Andrew Franks,K,2.5,,
Chris Boswell,K,3,,
Josh Lambo,K,2.5,,
Travis Coons,K,3,,
Wil Lutz,K,3,,
Dean Biasucci,K,1.5,,
Matt Bahr,K,2,,
Tony Zendejas,K,0.5,,
Kyle Richardson,P,1.375,,
Curome Cox,S,1.333333333,,
Tim Seder,K,1,,
Jose Cortez,K,0.666666667,,
Aaron Elling,K,0.666666667,,
Cedric Oglesby,K,1,,
Jon Hilbert,K,0,,
Danny Boyd,K,1,,
Jay Taylor,K,1,,
Nick Murphy,K,0.5,,
Todd France,K,1,,
David Treadwell,K,0,,
Eddie Jackson,CB,1,,
Dirk Borgognone,K,0,,
Don Silvestri,K,0,,
Jon Baker,K,0,,
Scott Bentley,K,0,,
Brian Gowins,K,0,,
Danny Kight,K,0,,
Jaret Holmes,K,0,,
Steve Lindsey,K,0,,
Jim Tarle,K,0,,
Kris Heppner,K,0,,
Billy Jenkins,S,4,,
Patrick Dendy,CB,1,,
Jake Arians,K,0,,
J.R. Jenkins,K,0,,
James Tuthill,K,0,,
Tim Duncan,K,0,,
Jason Baker,P,1.818181818,,
Ola Kimrin,K,0,,
Remy Hamilton,K,0,,
Rhys Lloyd,K,0,,
Ricky Schmitt,K,0,,
Shane Andrus,K,0,,
Ronnie Prude,CB,1.5,,
Aaron Pettrey,K,0,,
Clint Stitser,K,0,,
Todd Carter,K,0,,
Matt Szymanski,K,0,,
Jordan Gay,K,0,,
Mike Cofer,K,-1,,
Seth Marler,K,-1,,
Kyle Brindza,K,-2,,
Rick Tuten,P,2.333333333,,
Mark Royals,P,2.2,,
Charles Gordon,CB,1.333333333,,
Josh Miller,P,2.083333333,,
Tom Rouen,P,2.083333333,,
Darren Bennett,P,2.454545455,,
Chris Hanson,P,1.9,,
Brian Moorman,P,2.307692308,,
Mat McBriar,P,2,,
Ben Graham,P,1.875,,
Johnny Hekker,P,2.8,,
Marquette King,P,2.4,,
Jeff Gossett,P,2,,
Michael Lewis,WR,1.571428571,,
Rich Camarillo,P,1.666666667,,
Sean Landeta,P,2.25,,
Bryan Barker,P,2.083333333,,
Jeff Feagles,P,2,,
Louie Aguiar,P,1.714285714,,
Tom Hutton,P,2,,
Matt Turk,P,1.9375,,
Leo Araguz,P,1,,
Toby Gowin,P,1.875,,
John Jett,P,2,,
Oliver Celestin,S,1,,
Scott Player,P,2.2,,
Chad Stanley,P,1.5,,
Micah Knorr,P,1.8,,
Chris Kluwe,P,2.375,,
Jon Ryan,P,2.222222222,,
Kyle Larson,P,1.8,,
Brett Kern,P,2.333333333,,
Britton Colquitt,P,2.285714286,,
Ryan Allen,P,2.25,,
Tress Way,P,2.333333333,,
Tyron Brackenridge,CB,1.25,,
Colton Schmidt,P,1.666666667,,
Matt Darr,P,2.5,,
Brad Wing,P,2.333333333,,
Bryan Wagner,P,1.5,,
Dan Stryzinski,P,1.4,,
Tommy Thompson,P,1.666666667,,
Ken Walter,P,0.777777778,,
Daniel Pope,P,1.333333333,,
John Baker,P,2,,
Dirk Johnson,P,1.125,,
Josh Bell,CB,1,,
Michael Koenen,P,1.3,,
Derrick Frost,P,1.2,,
Saverio Rocca,P,1.714285714,,
Jeremy Kapinos,P,0.6,,
Tim Masthay,P,1.666666667,,
Brett Hartmann,P,2,,
Robert Malone,P,1,,
Ryan Quigley,P,1.25,,
Spencer Lanning,P,1,,
Jake Schum,P,1.5,,
Kyries Hebert,S,1.5,,
Jordan Berry,P,1.5,,
Will Brice,P,1,,
Filip Filipovic,P,1,,
Matt Allen,P,1,,
Bill LaFleur,P,0.5,,
Kevin Stemke,P,0.5,,
Stephen Cheek,P,1,,
Mike Barr,P,1,,
Glenn Pakulak,P,0.5,,
Sam Paulescu,P,0.25,,
Maurice Leggett,CB,1.5,,
Chas Henry,P,1,,
Ryan Donahue,P,1,,
T.J. Conley,P,1,,
Drew Butler,P,0.5,,
Shawn Powell,P,1,,
Michael Palardy,P,1,,
Scott Tyner,P,0,,
Shayne Edge,P,0,,
Lonny Calicchio,P,0,,
Brad Costello,P,0,,
Elbert Mack,CB,1,,
Eddie Howard,P,0,,
Matt George,P,0,,
Nick Gallery,P,0,,
Steve Walsh,QB,1.333333333,,
Barry Cantrell,P,0,,
Dallas Neil,P,0,,
Tommy Parks,P,0,,
Brooks Barnard,P,0,,
Andy Groom,P,0,,
Ryan Flinn,P,0,,
Kwamie Lassiter,S,4.714285714,,
Jarrett Bush,CB,1.222222222,,
Chris Bryan,P,0,,
Richmond McGee,P,0,,
Matt Wile,P,0,,
Steve Young,QB,14,,
Jeff Garcia,QB,9.454545455,,
Kurt Warner,QB,9.416666667,,
Tony Romo,QB,8.923076923,,
Erik Kramer,QB,5.5,,
Jake Delhomme,QB,6.090909091,,
Warren Moon,QB,6.571428571,,
John Busing,S,1,,
Jay Fiedler,QB,4.666666667,,
Jon Kitna,QB,6.357142857,,
Dave Brown,QB,3.625,,
Joe Montana,QB,9,,
Dave Krieg,QB,4.8,,
Bobby Hebert,QB,3.666666667,,
Billy Volek,QB,1.333333333,,
Damon Huard,QB,2.5,,
Shaun Hill,QB,2.181818182,,
Matt Moore,QB,1.888888889,,
Quinton Teal,S,1.25,,
Brian Hoyer,QB,2.75,,
Ray Lucas,QB,1.714285714,,
Terrelle Pryor,WR,2.8,,
Jason Garrett,QB,1,,
Anthony Wright,QB,2.2,,
Doug Johnson,QB,1.6,,
Kelly Holcomb,QB,2.285714286,,
Cleo Lemon,QB,1.5,,
Quinn Gray,QB,1.5,,
Austin Davis,QB,2,,
Tom Nelson,S,0.666666667,,
Vince Evans,QB,2.5,,
Shane Matthews,QB,1.333333333,,
Jamie Martin,QB,1,,
Case Keenum,QB,2,,
Matt McGloin,QB,1,,
Todd Bouman,QB,0.857142857,,
Chad Hutchinson,QB,1.333333333,,
Thaddeus Lewis,QB,2,,
Bernie Kosar,QB,1,,
Doug Pederson,QB,0.111111111,,
Andre Neblett,DT,1.25,,
Lance Moore,WR,4.5,,
Caleb Hanie,QB,0.5,,
Tyler Palko,QB,1,,
Scott Tolzien,QB,1,,
Kellen Moore,QB,1,,
Gale Gilbert,QB,1,,
Jeff Brohm,QB,1,,
Sean Salisbury,QB,0.5,,
Steve DeBerg,QB,1,,
Clint Stoerner,QB,0.5,,
Anthony Madison,CB,0.833333333,,
Travis Brown,QB,0.333333333,,
Henry Burris,QB,1,,
Tim Hasselbeck,QB,0.25,,
Max Hall,QB,1,,
Chase Daniel,QB,0.285714286,,
Jeff Tuel,QB,1,,
Matt Simms,QB,0.5,,
Brad Goebel,QB,0,,
Scott Milanovich,QB,0,,
James Ritchey,QB,0,,
Bryan McCann,CB,0.75,,
Mike Quinn,QB,0,,
Todd Philcox,QB,0,,
Eric Kresser,QB,0,,
Pete Gonzalez,QB,0,,
Dameyune Craig,QB,0,,
Kevin Thompson,QB,0,,
Mark Hartsell,QB,0,,
Matt Lytle,QB,0,,
Tory Woodbury,QB,0,,
Cory Sauter,QB,0,,
Marquice Cole,CB,1.2,,
Brett Basanez,QB,0,,
Jared Lorenzen,QB,0,,
Marcus Vick,QB,0,,
Brock Berlin,QB,0,,
Matt Gutierrez,QB,0,,
Richard Bartel,QB,0,,
Rudy Carpenter,QB,0,,
Alex Tanney,QB,0,,
Dominique Davis,DE,0,,
Graham Harrell,QB,0,,
Aaron Berry,CB,1,,
Matt Blanchard,QB,0,,
Nick Stephens,QB,0,,
Connor Shaw,QB,0,,
Tyler Murphy,QB,0,,
Trevone Boykin,QB,0,,
Priest Holmes,RB,9.4,,
Arian Foster,RB,7.875,,
Willie Parker,RB,7.833333333,,
Dominic Rhodes,RB,5,,
Ryan Grant,RB,6.333333333,,
Joe Lefeged,S,1.333333333,,
Derek Loville,RB,3.333333333,,
BenJarvus Green-Ellis,RB,5.666666667,,
C.J. Anderson,RB,4.5,,
Bernie Parmalee,RB,4.142857143,,
Tony Richardson,RB,1.625,,
Nick Goings,RB,2.25,,
Earnest Graham,RB,2.5,,
Kenny Watson,RB,2.857142857,,
Fred Jackson,RB,6.333333333,,
Pierre Thomas,RB,5.777777778,,
Brian Walker,S,3.25,,
Colt Anderson,S,1,,
Chris Ivory,RB,4.428571429,,
Kimble Anders,RB,5.142857143,,
Marcel Shipp,RB,3,,
Mike Tolbert,RB,3.888888889,,
Joique Bell,RB,4.333333333,,
Willie Snead,WR,8,,
LeGarrette Blount,RB,5.285714286,,
Robert Green,RB,3,,
James Allen,RB,3.8,,
Marcus Pollard,TE,3.142857143,,
Tony Carter,CB,0.857142857,,
Stacey Mack,RB,2.8,,
Jamel White,RB,3,,
Jermaine Wiggins,TE,2.857142857,,
Selvin Young,RB,4.5,,
Charcandrick West,RB,3.666666667,,
Thomas Rawls,RB,5,,
Isaiah Crowell,RB,5,,
Fred Lane,RB,5.666666667,,
Randy Jordan,RB,1.25,,
Maurice Smith,RB,2,,
Chris Maragos,S,1,,
Kelly Campbell,WR,4,,
Mike Bell,RB,2.4,,
Kenton Keith,RB,6,,
Branden Oliver,RB,3.5,,
Matt Asiata,RB,2.8,,
Elvis Joseph,RB,2.5,,
Troy Hambrick,RB,2.6,,
Ben Utecht,TE,2.75,,
Aaron Stecker,RB,2.1,,
Jason Wright,RB,1.428571429,,
Anthony Levine,S,1.5,,
Davone Bess,WR,5,,
Marcel Reece,RB,2.75,,
Bobby Rainey,RB,2,,
Jalen Richard,RB,5,,
Robert Kelley,RB,5,,
Tony Carter,RB,1.333333333,,
Larry Bowie,RB,1,,
Ron Rivers,RB,1.333333333,,
Jason Brookins,RB,4,,
Mack Strong,RB,1.571428571,,
Garrison Sanborn,LS,1.125,,
Tony Fisher,RB,3.4,,
Jesse Chatman,RB,2,,
