"year","team","player","position","base_salary","signing_bonus","roster_bonus","option_bonus","workout_bonus","restructured_bonus","dead_cap","cap_hit","cap_percentage"
"2008","MIA","Jalen Parmele","RB","295000","0","0","0","0","0","0","295000","0.41"
"2008","MIA","Kelvin Smith","LB","215000","0","0","0","0","0","0","215000","0.3"
"2008","MIN","Bernard Berrian","WR","605000","833333","8000000","0","100000","0","0","9538333","8.65"
"2008","MIN","Pat Williams","DT","4000000","937500","0","0","0","0","0","8427084","7.65"
"2008","MIN","Bryant McKinnie","LT","3250000","2700000","0","1703334","250000","0","0","8153334","7.4"
"2008","MIN","Jared Allen","DE","750000","2583344","0","0","0","0","0","8000011","7.26"
"2008","MIN","Steve Hutchinson","G","4450000","2000000","0","0","0","0","0","6500000","5.9"
"2008","MIN","Matt Birk","C","5320000","0","400000","0","0","0","0","5720000","5.19"
"2008","MIN","Antoine Winfield","CB","5600000","0","0","0","0","0","0","5700000","5.17"
"2008","MIN","Madieu Williams","S","605000","666667","0","0","0","0","0","5371667","4.87"
"2008","MIN","Kevin Williams","DT","1000000","1871428","0","666666","100000","916666","0","4954760","4.5"
"2008","MIN","Darren Sharper","S","3900000","250000","0","0","0","0","0","4750000","4.31"
"2008","MIN","Chester Taylor","RB","3000000","750000","0","0","0","0","0","3750000","3.4"
"2008","MIN","Visanthe Shiancoe","TE","2100000","1000000","0","0","0","0","0","3200000","2.9"
"2008","MIN","Chris Kluwe","P","617000","283333","0","0","0","0","0","2625333","2.38"
"2008","MIN","Adrian Peterson","RB","370000","500000","0","1555000","0","0","0","2425000","2.2"
"2008","MIN","Chad Greenway","OLB","675000","0","0","1277500","0","0","0","1952500","1.77"
"2008","MIN","Heath Farwell","ILB","1417000","0","0","0","0","0","0","1417000","1.29"
"2008","MIN","Marcus Johnson","T","520000","305000","0","0","0","0","0","825000","0.75"
"2008","MIN","Jeff Dugan","TE","625000","140000","0","0","0","0","0","815000","0.74"
"2008","MIN","Cedric Griffin","CB","445000","325000","0","0","0","0","0","770000","0.7"
"2008","MIN","Cullen Loeffler","LS","625000","100000","0","0","20000","0","0","745000","0.68"
"2008","MIN","Ryan Cook","C","445000","300000","0","0","0","0","0","745000","0.68"
"2008","MIN","Sidney Rice","WR","370000","329000","0","0","0","0","0","699000","0.63"
"2008","MIN","Tyrell Johnson","S","295000","367500","0","0","0","0","0","662500","0.6"
"2008","MIN","Tarvaris Jackson","QB","445000","205000","0","0","0","0","0","650000","0.59"
"2008","MIN","Marcus McCauley","CB","370000","196500","0","0","0","0","0","566500","0.51"
"2008","MIN","Ray Edwards","DE","445000","98250","0","0","0","0","0","543250","0.49"
"2008","MIN","Brian Robison","DE","370000","121000","0","0","0","0","0","491000","0.45"
"2008","MIN","Fred Evans","DT","445000","0","0","0","0","0","0","445000","0.4"
"2008","MIN","Garrett Mills","TE","445000","0","0","0","0","0","0","445000","0.4"
"2008","MIN","Aundrae Allison","WR","370000","44875","0","0","0","0","0","414875","0.38"
"2008","MIN","John David Booty","QB","295000","51500","0","0","0","0","0","346500","0.31"
"2008","MIN","Letroy Guion","DE","295000","44175","0","0","0","0","0","339175","0.31"
"2008","MIN","John Sullivan","C","295000","24050","0","0","0","0","0","319050","0.29"
"2008","MIN","Erin Henderson","ILB","295000","6666","0","0","0","0","0","301666","0.27"
"2008","MIN","Husain Abdullah","FS","295000","3333","0","0","0","0","0","298333","0.27"
"2008","MIN","Leger Douzable","DT","295000","2666","0","0","0","0","0","297666","0.27"
"2008","MIN","Darius Reynaud","RB","295000","0","0","0","0","0","0","295000","0.27"
"2008","NEW","Richard Seymour","DT","730000","1335000","0","4665000","100000","0","0","6830000","8.13"
"2008","NEW","Randy Moss","WR","1900000","4000000","0","0","100000","0","0","6000000","7.14"
"2008","NEW","Matt Light","T","3750000","416666","0","0","0","0","0","5666666","6.75"
"2008","NEW","Ty Warren","DT","1450000","1666666","0","0","0","1816666","0","4933332","5.87"
"2008","NEW","Wes Welker","WR","1400000","1100000","250000","875000","100000","0","0","3725000","4.44"
"2008","NEW","Dan Koppen","C","1400000","1500000","0","0","100000","0","0","3000000","3.57"
"2008","NEW","Vince Wilfork","DT","1400000","500000","0","500000","0","0","0","2400000","2.86"
"2008","NEW","Sammy Morris","RB","900000","375000","750000","0","100000","0","0","2125000","2.53"
"2008","NEW","Jerod Mayo","ILB","295000","0","1505000","0","0","0","0","1800000","2.14"
"2008","NEW","Ellis Hobbs","CB","1460000","165000","0","0","0","0","0","1625000","1.93"
"2008","NEW","Benjamin Watson","TE","785000","450000","0","260000","0","0","0","1495000","1.78"
"2008","NEW","Logan Mankins","G","600000","450000","0","350000","0","0","0","1400000","1.67"
"2008","NEW","Brandon Meriweather","SS","370000","100000","0","930000","0","0","0","1400000","1.67"
"2008","NEW","Nick Kaczur","T","1260000","132000","0","0","0","0","0","1392000","1.66"
"2008","NEW","Jabar Gaffney","WR","700000","500000","0","0","0","0","0","1200000","1.43"
"2008","NEW","Russ Hochstein","G","730000","133333","0","0","0","0","0","1063333","1.27"
"2008","NEW","Junior Seau","LB","1062500","0","0","0","0","0","0","1062500","1.27"
"2008","NEW","James Sanders","S","927000","95000","0","0","0","0","0","1022000","1.22"
"2008","NEW","Deltha O'Neal","CB","1000000","0","0","0","0","0","0","1000000","1.19"
"2008","NEW","Lonie Paxton","LS","730000","150000","0","0","0","0","0","880000","1.05"
"2008","NEW","Stephen Gostkowski","K","445000","106250","0","0","0","0","0","551250","0.66"
"2008","NEW","Matt Cassel","QB","520000","13500","0","0","0","0","0","533500","0.64"
"2008","NEW","Terrence Wheatley","CB","295000","222500","0","0","0","0","0","517500","0.62"
"2008","NEW","Ryan O'Callaghan","T","445000","47625","0","0","0","0","0","492625","0.59"
"2008","NEW","Kevin O'Connell","QB","295000","190125","0","0","0","0","0","485125","0.58"
"2008","NEW","Le Kevin Smith","DT","445000","17750","0","0","0","0","0","462750","0.55"
"2008","NEW","David Thomas","TE","445000","16018","0","0","0","0","0","461018","0.55"
"2008","NEW","Jonathan Wilhite","CB","295000","101250","0","0","0","0","0","396250","0.47"
"2008","NEW","Shawn Crable","LB","200000","190125","0","0","0","0","0","390125","0.46"
"2008","NEW","Mike Elgin","C","370000","0","0","0","0","0","0","370000","0.44"
"2008","NEW","Raymond Ventrone","S","370000","0","0","0","0","0","0","370000","0.44"
"2008","NEW","Dan Connolly","G","367647","0","0","0","0","0","0","367647","0.44"
"2008","NEW","Matthew Slater","WR","295000","43750","0","0","8120","0","0","346870","0.41"
"2008","NEW","BenJarvus Green-Ellis","RB","295000","7280","0","0","0","0","0","302280","0.36"
"2008","NEW","Gary Guyton","OLB","295000","6000","0","0","0","0","0","301000","0.36"
"2008","NEW","Mike Richardson","CB","295000","0","0","0","0","0","0","295000","0.35"
"2008","NEW","Bo Ruud","LB","200000","21225","0","0","0","0","0","221225","0.26"
"2008","NEW","Angelo Craig","DE","88400","0","0","0","0","0","0","88400","0.11"
"2008","NEW","Maurice Price","WR","34705","0","0","0","0","0","0","34705","0.04"
"2008","NOR","Drew Brees","QB","4800000","1600000","0","2400000","200000","0","0","9000000","11.41"
"2008","NOR","Jonathan Vilma","ILB","4097500","0","0","1507500","0","0","0","5605000","7.11"
"2008","NOR","Deuce McAllister","RB","2000000","1400000","0","0","0","0","0","4300000","5.45"
"2008","NOR","Jon Stinchcomb","T","1650000","2000000","0","0","0","0","0","4000000","5.07"
"2008","NOR","Jeremy Shockey","TE","1925000","0","500000","1500000","0","0","0","3925000","4.98"
"2008","NOR","Will Smith","OLB","700000","2350000","0","670000","0","0","0","3720000","4.72"
"2008","NOR","Bobby McCray","DE","650000","600000","0","0","0","0","0","3300000","4.18"
"2008","NOR","Marques Colston","WR","500000","1258200","1000000","0","0","81250","0","3139450","3.98"
"2008","NOR","Scott Fujita","LB","2000000","1000000","0","0","0","0","0","3000000","3.8"
"2008","NOR","Scott Shanle","LB","1500000","1000000","0","0","0","0","0","2500000","3.17"
"2008","NOR","Sedrick Ellis","DT","295000","0","1941000","0","0","0","0","2236000","2.83"
"2008","NOR","Jammal Brown","T","752500","0","0","1390000","0","0","0","2142500","2.72"
"2008","NOR","Devery Henderson","WR","950000","950000","0","0","0","0","0","2000000","2.54"
"2008","NOR","Kendrick Clancy","DT","1600000","83333","0","0","150000","0","0","1833333","2.32"
"2008","NOR","Jonathan Goodwin","C","650000","933333","0","0","50000","0","0","1633333","2.07"
"2008","NOR","Robert Meachem","WR","370000","260000","0","542500","0","0","0","1172500","1.49"
"2008","NOR","Terrance Copper","WR","750000","300000","0","0","0","0","0","1131250","1.43"
"2008","NOR","Billy Miller","TE","730000","0","0","0","0","0","0","955000","1.21"
"2008","NOR","Josh Bullocks","S","460000","150000","0","0","0","0","0","862500","1.09"
"2008","NOR","Roman Harper","SS","445000","220000","0","120000","0","0","0","835000","1.06"
"2008","NOR","Kevin Houser","LS","730000","40000","0","0","10000","0","0","780000","0.99"
"2008","NOR","Tracy Porter","CB","295000","355000","0","0","0","0","0","730000","0.93"
"2008","NOR","Joey Harrington","QB","605000","0","40000","0","0","0","0","645000","0.82"
"2008","NOR","Usama Young","S","370000","207000","0","0","0","0","0","577000","0.73"
"2008","NOR","Jahri Evans","G","445000","115433","0","0","0","0","0","560433","0.71"
"2008","NOR","Lance Moore","WR","520000","0","0","0","0","0","0","520000","0.66"
"2008","NOR","Jermon Bushrod","G","370000","103620","0","0","0","0","0","473620","0.6"
"2008","NOR","Zach Strief","RT","445000","15310","0","0","0","0","0","460310","0.58"
"2008","NOR","Matt Lehr","C","730000","30000","0","0","0","0","0","445000","0.56"
"2008","NOR","Courtney Roby","WR","445000","0","0","0","0","0","0","445000","0.56"
"2008","NOR","Pierre Thomas","RB","370000","1667","0","0","0","0","0","371667","0.47"
"2008","NOR","Remi Ayodele","DT","370000","0","0","0","0","0","0","370000","0.47"
"2008","NOR","Tory Humphrey","TE","370000","0","0","0","0","0","0","370000","0.47"
"2008","NOR","Marvin Mitchell","OLB","370000","0","0","0","0","0","0","370000","0.47"
"2008","NOR","DeMario Pressley","DT","295000","46333","0","0","0","0","0","341333","0.43"
"2008","NOR","Carl Nicks","G","295000","39250","0","0","0","0","0","334250","0.42"
"2008","NOR","Adrian Arrington","WR","200000","111250","0","0","0","0","0","311250","0.39"
"2008","NOR","JoLonn Dunbar","OLB","295000","1667","0","0","0","0","0","296667","0.38"
"2008","NOR","Garret Hartley","K","295000","0","0","0","0","0","0","295000","0.37"
"2008","NYG","Eli Manning","QB","8450000","500000","1000000","3466666","0","300000","0","15216666","21.36"
"2008","NYG","Chris Snee","G","2390000","2717000","500000","0","0","0","0","5607000","7.87"
"2008","NYG","Osi Umenyiora","OLB","1700000","900000","500000","1900000","0","0","0","5000000","7.02"
"2008","NYG","Plaxico Burress","WR","2406250","1810000","50000","650000","0","0","0","4916250","6.9"
"2008","NYG","Justin Tuck","DE","520000","1684250","0","0","250000","0","0","2454250","3.44"
"2008","NYG","Corey Webster","CB","1000000","1175000","0","62500","0","0","0","2237500","3.14"
"2008","NYG","R.W. McQuarters","CB","1475000","600000","0","0","25000","0","0","2100000","2.95"
"2008","NYG","Rich Seubert","G","750000","1063750","0","0","0","0","0","1913750","2.69"
"2008","NYG","David Diehl","RT","1000000","700000","0","0","0","0","0","1800000","2.53"
"2008","NYG","Sammy Knight","S","850000","350000","0","0","0","0","0","1450000","2.03"
"2008","NYG","Aaron Ross","CB","370000","203000","0","795000","50000","0","0","1418000","1.99"
"2008","NYG","Derrick Ward","RB","650000","250000","0","0","0","0","0","1400000","1.96"
"2008","NYG","Mathias Kiwanuka","DE","450000","0","0","858750","50000","0","0","1358750","1.91"
"2008","NYG","Madison Hedgecock","FB","550000","100000","0","0","0","0","0","1300000","1.82"
"2008","NYG","David Tyree","WR","925000","300000","0","0","0","0","0","1225000","1.72"
"2008","NYG","Kenny Phillips","FS","295000","506000","369000","0","0","0","0","1170000","1.64"
"2008","NYG","Brandon Jacobs","RB","927000","113750","0","0","0","0","0","1080750","1.52"
"2008","NYG","Lawrence Tynes","K","625000","250000","0","0","0","0","0","1045000","1.47"
"2008","NYG","Jerome McDougle","DE","1000000","0","0","0","0","0","0","1000000","1.4"
"2008","NYG","David Carr","QB","700000","100000","150000","0","50000","0","0","1000000","1.4"
"2008","NYG","Sinorice Moss","WR","445000","175000","0","0","0","0","0","835000","1.17"
"2008","NYG","Chase Blackburn","OLB","545000","125000","0","0","0","0","0","670000","0.94"
"2008","NYG","Steve Smith","WR","370000","275000","0","0","0","0","0","645000","0.91"
"2008","NYG","Derek Hagan","WR","445000","176750","0","0","0","0","0","621750","0.87"
"2008","NYG","Gerris Wilkinson","LB","445000","145875","0","0","0","0","0","590875","0.83"
"2008","NYG","Jay Alford","DT","370000","179500","0","0","0","0","0","549500","0.77"
"2008","NYG","Barry Cofield","DT","445000","101156","0","0","0","0","0","546156","0.77"
"2008","NYG","Guy Whimper","G","445000","96250","0","0","0","0","0","541250","0.76"
"2008","NYG","Terrell Thomas","CB","295000","217750","0","0","0","0","0","512750","0.72"
"2008","NYG","Zak DeOssie","LS","370000","110625","0","0","0","0","0","480625","0.67"
"2008","NYG","Mario Manningham","WR","295000","154250","0","0","0","0","0","449250","0.63"
"2008","NYG","Kevin Boothe","G","445000","0","0","0","0","0","0","445000","0.62"
"2008","NYG","Derek Hagan","WR","445000","0","0","0","0","0","0","445000","0.62"
"2008","NYG","Domenik Hixon","WR","445000","0","0","0","0","0","0","445000","0.62"
"2008","NYG","Kevin Boss","TE","370000","43340","0","0","0","0","0","413340","0.58"
"2008","NYG","Bryan Kehl","ILB","295000","108308","0","0","0","0","0","403308","0.57"
"2008","NYG","Adam Koets","T","370000","23812","0","0","0","0","0","393812","0.55"
"2008","NYG","Michael Johnson","S","370000","13700","0","0","0","0","0","383700","0.54"
"2008","NYG","Ahmad Bradshaw","RB","370000","9181","0","0","0","0","0","379181","0.53"
"2008","NYG","Craig Dahl","SS","370000","5000","0","0","0","0","0","375000","0.53"
"2008","NYG","Michael Matthews","TE","370000","2500","0","0","0","0","0","372500","0.52"
"2008","NYG","Dave Tollefson","DE","370000","0","0","0","0","0","0","370000","0.52"
"2008","NYG","Wallace Gilberry","DE","295000","0","0","0","0","0","0","295000","0.41"
"2008","NYG","Robert Henderson","DE","200000","19475","0","0","0","0","0","219475","0.31"
"2008","NYG","Andre Woodson","QB","88400","0","0","0","0","0","0","88400","0.12"
"2008","NYG","Edmond Miles","LB","43529","0","0","0","0","0","0","43529","0.06"
"2008","NYJ","Brett Favre","QB","12000000","0","0","0","0","0","0","12000000","13.18"
"2008","NYJ","Laveranues Coles","WR","5000000","1000000","0","0","0","0","0","6000000","6.59"
"2008","NYJ","Thomas Jones","RB","2000000","1500000","2000000","0","100000","0","0","5600000","6.15"
"2008","NYJ","Alan Faneca","G","1000000","840000","3550000","0","30000","0","0","5420000","5.95"
"2008","NYJ","D'Brickashaw Ferguson","LT","2320000","0","0","2577500","500000","0","0","5397500","5.93"
"2008","NYJ","Shaun Ellis","DE","3077059","833333","0","1400000","0","0","0","5310392","5.83"
"2008","NYJ","Darrelle Revis","CB","370000","783416","2200000","0","100000","482500","0","3935916","4.32"
"2008","NYJ","Bryan Thomas","LB","1700000","1600000","0","0","100000","0","0","3400000","3.74"
"2008","NYJ","David Barrett","CB","2200000","750000","0","0","0","92000","0","3042000","3.34"
"2008","NYJ","Calvin Pace","OLB","750000","1833333","0","0","250000","0","0","2833333","3.11"
"2008","NYJ","Jerricho Cotchery","WR","1605000","1166667","0","0","0","0","0","2771667","3.05"
"2008","NYJ","Vernon Gholston","LB","295000","0","2025000","0","0","0","0","2320000","2.55"
"2008","NYJ","Kerry Rhodes","S","522000","769666","1000000","0","0","0","0","2291666","2.52"
"2008","NYJ","David Clowney","WR","370000","0","0","0","0","0","0","1870000","2.05"
"2008","NYJ","Sione Pouha","DT","460000","403250","0","0","0","0","0","1863250","2.05"
"2008","NYJ","Brandon Moore","G","1000000","66667","0","0","0","0","0","1686667","1.85"
"2008","NYJ","Nick Mangold","C","445000","200000","0","682500","123000","0","0","1450500","1.59"
"2008","NYJ","Dustin Keller","TE","295000","660000","235000","0","0","0","0","1190000","1.31"
"2008","NYJ","David Harris","ILB","370000","350000","0","0","0","0","0","1115000","1.23"
"2008","NYJ","Mike Nugent","K","520000","250000","0","158334","0","0","0","928334","1.02"
"2008","NYJ","Justin Green","RB","927000","0","0","0","0","0","0","927000","1.02"
"2008","NYJ","Kellen Clemens","QB","445000","402500","0","0","0","0","0","847500","0.93"
"2008","NYJ","Jay Feely","K","730000","0","0","0","0","0","0","730000","0.8"
"2008","NYJ","Justin Miller","CB","325000","168750","0","0","0","0","0","629750","0.69"
"2008","NYJ","Eric Smith","S","445000","143125","0","0","0","0","0","588125","0.65"
"2008","NYJ","Brad Smith","WR","445000","118250","0","0","0","0","0","563250","0.62"
"2008","NYJ","Leon Washington","RB","445000","107312","0","0","0","0","0","552312","0.61"
"2008","NYJ","Ahmad Carroll","CB","520000","0","0","0","0","0","0","520000","0.57"
