"Rk","Player","URL","Year","Age","Draft","Tm","Lg","G","GS","Yrs","PB","AP1","AV"
"31771","Alfredo Roberts","/players/R/RobeAl00.htm","1992","27","8-197abc","DAL","NFL","16","4","1","0","0","0"
"31772","Tim Roberts","/players/R/RobeTi20.htm","1992","23","5-136abc","HOU","NFL","6","0","1","0","0","0"
"31773","Tim Roberts","/players/R/RobeTi20.htm","1993","24","5-136abc","HOU","NFL","6","0","1","0","0","0"
"31774","Wes Roberts","/players/R/RobeWe20.htm","1980","23","7-170abc","NYJ","NFL","6","0","1","0","0","0"
"31775","Billy Robinson","/players/R/RobiBi20.htm","1987","24","Noneabc","CLE","NFL","3","0","1","0","0","0"
"31776","Bo Robinson","/players/R/RobiBo00.htm","1980","24","3-67abc","DET","NFL","14","0","1","0","0","0"
"31777","Bo Robinson","/players/R/RobiBo00.htm","1981","25","3-67abc","ATL","NFL","15","0","1","0","0","0"
"31778","Bo Robinson","/players/R/RobiBo00.htm","1984","28","3-67abc","NWE","NFL","16","1","1","0","0","0"
"31779","Don Robinson","/players/R/RobiDo20.htm","1987","22","Noneabc","ATL","NFL","2","0","1","0","0","0"
"31780","Gerald Robinson","/players/R/RobiGe20.htm","1987","24","1-14abc","MIN","NFL","4","0","1","0","0","0"
"31781","Gerald Robinson","/players/R/RobiGe20.htm","1989","26","1-14abc","SDG","NFL","2","0","1","0","0","0"
"31782","Greg Robinson","/players/R/RobiGr20.htm","1986","24","5-137abc","TAM","NFL","3","0","1","0","0","0"
"31783","Jeff Robinson","/players/R/RobiJe00.htm","1994","24","4-98abc","DEN","NFL","16","0","1","0","0","0"
"31784","Jeff Robinson","/players/R/RobiJe00.htm","1993","23","4-98abc","DEN","NFL","16","0","1","0","0","0"
"31785","Jeroy Robinson","/players/R/RobiJe20.htm","1990","22","4-82abc","2TM","NFL","6","0","1","0","0","0"
"31786","Jim Robinson","/players/R/RobiJi00.htm","1980","27","15-367abc","SFO","NFL","5","0","1","0","0","0"
"31787","Johnny Robinson","/players/R/RobiJo21.htm","1983","24","4-111abc","RAI","NFL","4","0","1","0","0","0"
"31788","Larry Robinson","/players/R/RobiLa00.htm","1973","22","Noneabc","DAL","NFL","4","0","1","0","0","0"
"31789","Lybrant Robinson","/players/R/RobiLy20.htm","1989","25","5-139abc","WAS","NFL","5","0","1","0","0","0"
"31790","Matt Robinson","/players/R/RobiMa01.htm","1982","27","9-227abc","BUF","NFL","5","0","1","0","0","0"
"31791","Matt Robinson","/players/R/RobiMa01.htm","1981","26","9-227abc","BUF","NFL","15","0","1","0","0","0"
"31792","Patrick Robinson","/players/R/RobiPa20.htm","1994","25","7-187abc","ARI","NFL","15","0","1","0","0","0"
"31793","Rafael Robinson","/players/R/RobiRa20.htm","1992","23","Noneabc","SEA","NFL","6","0","1","0","0","0"
"31794","Rex Robinson","/players/R/robinrex01.htm","1982","23","6-146abc","NWE","NFL","3","0","1","0","0","0"
"31795","Stacy Robinson","/players/R/RobiSt00.htm","1990","28","2-46abc","NYG","NFL","5","0","1","0","0","0"
"31796","Stacy Robinson","/players/R/RobiSt00.htm","1985","23","2-46abc","NYG","NFL","4","0","1","0","0","0"
"31797","Stacy Robinson","/players/R/RobiSt00.htm","1989","27","2-46abc","NYG","NFL","6","0","1","0","0","0"
"31798","Stacy Robinson","/players/R/RobiSt00.htm","1987","25","2-46abc","NYG","NFL","5","4","1","0","0","0"
"31799","Terry Robiskie","/players/R/RobiTe00.htm","1981","27","8-223abc","MIA","NFL","1","0","1","0","0","0"
"31800","Tommy Robison","/players/R/RobiTo21.htm","1987","26","2-50abc","GNB","NFL","3","0","1","0","0","0"
"31801","David Rocker","/players/R/RockDa20.htm","1992","23","4-101abc","RAM","NFL","3","0","1","0","0","0"
"31802","Jim Rockford","/players/R/RockJi20.htm","1985","24","12-316abc","SDG","NFL","1","0","1","0","0","0"
"31803","Del Rodgers","/players/R/RodgDe00.htm","1988","28","3-71abc","SFO","NFL","1","0","1","0","0","0"
"31804","John Rodgers","/players/R/RodgJo20.htm","1984","24","Noneabc","PIT","NFL","6","0","1","0","0","0"
"31805","John Rodgers","/players/R/RodgJo20.htm","1983","23","Noneabc","PIT","NFL","15","1","1","0","0","0"
"31806","John Rodgers","/players/R/RodgJo20.htm","1982","22","Noneabc","PIT","NFL","7","0","1","0","0","0"
"31807","Tyrone Rodgers","/players/R/RodgTy20.htm","1994","25","Noneabc","SEA","NFL","5","0","1","0","0","0"
"31808","Willie Rodgers","/players/R/RodgWi00.htm","1975","26","12-290abc","HOU","NFL","14","0","1","0","0","0"
"31809","Mike Rodriguez","/players/R/RodrMi20.htm","1987","26","Noneabc","RAI","NFL","1","0","1","0","0","0"
"31810","Jimmy Rogers","/players/R/RogeJi00.htm","1981","26","Noneabc","NOR","NFL","15","0","1","0","0","0"
"31811","Jimmy Rogers","/players/R/RogeJi00.htm","1984","29","Noneabc","NOR","NFL","16","0","1","0","0","0"
"31812","Reggie Rogers","/players/R/RogeRe20.htm","1991","27","1-7abc","BUF","NFL","2","0","1","0","0","0"
"31813","Reggie Rogers","/players/R/RogeRe20.htm","1992","28","1-7abc","TAM","NFL","2","0","1","0","0","0"
"31814","Reggie Rogers","/players/R/RogeRe20.htm","1987","23","1-7abc","DET","NFL","6","0","1","0","0","0"
"31815","Steve Rogers","/players/R/RogeSt00.htm","1975","22","7-163abc","NOR","NFL","13","0","1","0","0","0"
"31816","Steve Rogers","/players/R/RogeSt00.htm","1976","23","7-163abc","NYJ","NFL","1","0","1","0","0","0"
"31817","Butch Rolle","/players/R/RollBu00.htm","1990","26","7-180abc","BUF","NFL","16","0","1","0","0","0"
"31818","Butch Rolle","/players/R/RollBu00.htm","1989","25","7-180abc","BUF","NFL","16","1","1","0","0","0"
"31819","Butch Rolle","/players/R/RollBu00.htm","1986","22","7-180abc","BUF","NFL","16","1","1","0","0","0"
"31820","Butch Rolle","/players/R/RollBu00.htm","1988","24","7-180abc","BUF","NFL","16","0","1","0","0","0"
"31821","Butch Rolle","/players/R/RollBu00.htm","1991","27","7-180abc","BUF","NFL","16","0","1","0","0","0"
"31822","Butch Rolle","/players/R/RollBu00.htm","1987","23","7-180abc","BUF","NFL","12","0","1","0","0","0"
"31823","Jim Romano","/players/R/RomaJi21.htm","1983","24","2-37abc","RAI","NFL","1","0","1","0","0","0"
"31824","Dave Romasko","/players/R/RomaDa20.htm","1987","24","Noneabc","CIN","NFL","3","3","1","0","0","0"
"31825","Stan Rome","/players/R/RomeSt00.htm","1979","23","11-277abc","KAN","NFL","9","0","1","0","0","0"
"31826","Stan Rome","/players/R/RomeSt00.htm","1982","26","11-277abc","KAN","NFL","7","0","1","0","0","0"
"31827","Tag Rome","/players/R/RomeTa20.htm","1987","26","Noneabc","SDG","NFL","3","1","1","0","0","0"
"31828","Rich Romer","/players/R/RomeRi20.htm","1989","23","7-168abc","CIN","NFL","5","0","1","0","0","0"
"31829","Rich Romer","/players/R/RomeRi20.htm","1988","22","7-168abc","CIN","NFL","4","0","1","0","0","0"
"31830","Charles Romes","/players/R/RomeCh20.htm","1987","33","12-309abc","2TM","NFL","5","0","1","0","0","0"
"31831","Mark Roopenian","/players/R/RoopMa20.htm","1983","25","Noneabc","BUF","NFL","3","0","1","0","0","0"
"31832","Barry Rose","/players/R/RoseBa20.htm","1993","25","10-279abc","DEN","NFL","3","0","1","0","0","0"
"31833","Donovan Rose","/players/R/RoseDo20.htm","1980","23","Noneabc","KAN","NFL","7","0","1","0","0","0"
"31834","Joe Rose","/players/R/RoseJo00.htm","1987","30","7-185abc","RAM","NFL","1","0","1","0","0","0"
"31835","Timm Rosenbach","/players/R/RoseTi00.htm","1989","23","1-2abc","PHO","NFL","2","1","1","0","0","0"
"31836","Erik Rosenmeier","/players/R/RoseEr20.htm","1987","22","Noneabc","BUF","NFL","1","0","1","0","0","0"
"31837","Ted Rosnagle","/players/R/RosnTe20.htm","1985","24","Noneabc","MIN","NFL","6","0","1","0","0","0"
"31838","Jermaine Ross","/players/R/RossJe00.htm","1994","23","Noneabc","RAM","NFL","4","0","1","0","0","0"
"31839","Oliver Ross","/players/R/RossOl00.htm","1973","24","16-398abc","DEN","NFL","4","0","1","0","0","0"
"31840","Oliver Ross","/players/R/RossOl00.htm","1974","25","16-398abc","DEN","NFL","7","0","1","0","0","0"
"31841","Oliver Ross","/players/R/RossOl00.htm","1976","27","16-398abc","SEA","NFL","10","0","1","0","0","0"
"31842","Scott Ross","/players/R/RossSc20.htm","1991","23","11-293abc","NOR","NFL","4","0","1","0","0","0"
"31843","Tim Ross","/players/R/RossTi20.htm","1987","29","Noneabc","DET","NFL","3","0","1","0","0","0"
"31844","Pete Roth","/players/R/RothPe20.htm","1987","25","Noneabc","MIA","NFL","3","0","1","0","0","0"
"31845","Tim Rother","/players/R/RothTi20.htm","1990","25","4-90abc","RAI","NFL","4","0","1","0","0","0"
"31846","Doug Rothschild","/players/R/RothDo20.htm","1987","22","Noneabc","CHI","NFL","3","0","1","0","0","0"
"31847","Ray Roundtree","/players/R/RounRa21.htm","1988","22","3-58abc","DET","NFL","4","0","1","0","0","0"
"31848","Jim Rourke","/players/R/RourJi20.htm","1986","29","9-238abc","KAN","NFL","4","0","1","0","0","0"
"31849","Jim Rourke","/players/R/RourJi20.htm","1988","31","9-238abc","CIN","NFL","0","0","1","0","0","0"
"31850","James Rouse","/players/R/RousJa20.htm","1990","24","8-200abc","CHI","NFL","16","0","1","0","0","0"
"31851","Lee Rouson","/players/R/RousLe00.htm","1991","29","8-213abc","CLE","NFL","16","3","1","0","0","0"
"31852","Lee Rouson","/players/R/RousLe00.htm","1990","28","8-213abc","NYG","NFL","16","0","1","0","0","0"
"31853","Lee Rouson","/players/R/RousLe00.htm","1985","23","8-213abc","NYG","NFL","2","0","1","0","0","0"
"31854","Patrick Rowe","/players/R/RowePa20.htm","1993","24","2-52abc","CLE","NFL","5","0","1","0","0","0"
"31855","Ray Rowe","/players/R/RoweRa20.htm","1992","23","6-168abc","WAS","NFL","3","0","1","0","0","0"
"31856","Ray Rowe","/players/R/RoweRa20.htm","1993","24","6-168abc","WAS","NFL","1","0","1","0","0","0"
"31857","Eugene Rowell","/players/R/RoweEu21.htm","1987","29","Noneabc","CHI","NFL","1","1","1","0","0","0"
"31858","Eugene Rowell","/players/R/RoweEu20.htm","1990","22","9-240abc","CLE","NFL","3","0","1","0","0","0"
"31859","Ricky Royal","/players/R/RoyaRi20.htm","1990","24","7-177abc","ATL","NFL","1","0","1","0","0","0"
"31860","Mark Royals","/players/R/RoyaMa20.htm","1987","22","Noneabc","2TM","NFL","2","0","1","0","0","0"
"31861","Mazio Royster","/players/R/RoysMa00.htm","1992","22","11-284abc","TAM","NFL","5","0","1","0","0","0"
"31862","Mazio Royster","/players/R/RoysMa00.htm","1994","24","11-284abc","TAM","NFL","14","1","1","0","0","0"
"31863","Rob Rubick","/players/R/RubiRo00.htm","1982","22","12-326abc","DET","NFL","7","0","1","0","0","0"
"31864","Rob Rubick","/players/R/RubiRo00.htm","1988","28","12-326abc","DET","NFL","15","1","1","0","0","0"
"31865","Rob Rubick","/players/R/RubiRo00.htm","1985","25","12-326abc","DET","NFL","9","4","1","0","0","0"
"31866","Conrad Rucker","/players/R/RuckCo20.htm","1979","25","6-154abc","HOU","NFL","16","0","1","0","0","0"
"31867","Conrad Rucker","/players/R/RuckCo20.htm","1980","26","6-154abc","2TM","NFL","4","0","1","0","0","0"
"31868","Conrad Rucker","/players/R/RuckCo20.htm","1978","24","6-154abc","HOU","NFL","13","0","1","0","0","0"
"31869","Coleman Rudolph","/players/R/RudoCo20.htm","1993","23","2-36abc","NYJ","NFL","4","0","1","0","0","0"
"31870","Mike Ruether","/players/R/RuetMi20.htm","1989","27","1-17abc","DEN","NFL","3","0","1","0","0","0"
"31871","Guy Ruff","/players/R/RuffGu20.htm","1982","22","Noneabc","PIT","NFL","2","0","1","0","0","0"
"31872","Max Runager","/players/R/RunaMa20.htm","1989","33","8-211abc","PHI","NFL","4","0","1","0","0","0"
"31873","Tyrone Rush","/players/R/RushTy20.htm","1994","23","Noneabc","WAS","NFL","5","0","1","0","0","0"
"31874","Booker Russell","/players/R/RussBo00.htm","1980","24","Noneabc","SDG","NFL","15","0","1","0","0","0"
"31875","Booker Russell","/players/R/RussBo00.htm","1978","22","Noneabc","OAK","NFL","16","0","1","0","0","0"
"31876","Darryl Russell","/players/R/RussDa21.htm","1987","23","Noneabc","DEN","NFL","3","0","1","0","0","0"
"31877","Rusty Russell","/players/R/RussRu20.htm","1984","21","3-60abc","PHI","NFL","1","0","1","0","0","0"
"31878","Wade Russell","/players/R/RussWa20.htm","1987","24","Noneabc","CIN","NFL","3","0","1","0","0","0"
"31879","Mike Ruth","/players/R/RuthMi20.htm","1987","23","2-42abc","NWE","NFL","2","0","1","0","0","0"
"31880","Craig Rutledge","/players/R/RutlCr20.htm","1987","23","Noneabc","RAM","NFL","3","0","1","0","0","0"
"31881","Jeff Rutledge","/players/R/RutlJe00.htm","1984","27","9-246abc","NYG","NFL","16","0","1","0","0","0"
"31882","Jeff Rutledge","/players/R/RutlJe00.htm","1988","31","9-246abc","NYG","NFL","1","0","1","0","0","0"
"31883","Jeff Rutledge","/players/R/RutlJe00.htm","1992","35","9-246abc","WAS","NFL","16","0","1","0","0","0"
"31884","Jeff Rutledge","/players/R/RutlJe00.htm","1985","28","9-246abc","NYG","NFL","16","0","1","0","0","0"
"31885","Jeff Rutledge","/players/R/RutlJe00.htm","1986","29","9-246abc","NYG","NFL","16","0","1","0","0","0"
"31886","Jeff Rutledge","/players/R/RutlJe00.htm","1989","32","9-246abc","NYG","NFL","1","0","1","0","0","0"
"31887","Jeff Rutledge","/players/R/RutlJe00.htm","1980","23","9-246abc","RAM","NFL","1","0","1","0","0","0"
"31888","Jeff Rutledge","/players/R/RutlJe00.htm","1979","22","9-246abc","RAM","NFL","3","1","1","0","0","0"
"31889","Roger Ruzek","/players/R/ruzekrog01.htm","1993","33","Noneabc","PHI","NFL","5","0","1","0","0","0"
"31890","Pat Ryan","/players/R/RyanPa00.htm","1989","34","11-281abc","NYJ","NFL","7","1","1","0","0","0"
"31891","Pat Ryan","/players/R/RyanPa00.htm","1981","26","11-281abc","NYJ","NFL","15","0","1","0","0","0"
"31892","Pat Ryan","/players/R/RyanPa00.htm","1978","23","11-281abc","NYJ","NFL","2","0","1","0","0","0"
"31893","Pat Ryan","/players/R/RyanPa00.htm","1991","36","11-281abc","PHI","NFL","4","0","1","0","0","0"
"31894","Pat Ryan","/players/R/RyanPa00.htm","1979","24","11-281abc","NYJ","NFL","1","0","1","0","0","0"
"31895","Pat Ryan","/players/R/RyanPa00.htm","1985","30","11-281abc","NYJ","NFL","16","0","1","0","0","0"
"31896","Pat Ryan","/players/R/RyanPa00.htm","1980","25","11-281abc","NYJ","NFL","14","0","1","0","0","0"
"31897","Tim Ryan","/players/R/RyanTi21.htm","1993","25","5-136abc","TAM","NFL","6","0","1","0","0","0"
"31898","Billy Ryckman","/players/R/RyckBi00.htm","1979","24","10-257abc","ATL","NFL","14","0","1","0","0","0"
"31899","Billy Ryckman","/players/R/RyckBi00.htm","1977","22","10-257abc","ATL","NFL","14","0","1","0","0","0"
"31900","Paul Ryczek","/players/R/RyczPa20.htm","1987","35","10-252abc","PHI","NFL","3","0","1","0","0","0"
"31901","Paul Ryczek","/players/R/RyczPa20.htm","1987","35","10-252abc","PHI","NFL","3","0","1","0","0","0"
"31902","Kelly Saalfeld","/players/S/SaalKe20.htm","1980","24","9-226abc","NYG","NFL","7","0","1","0","0","0"
"31903","Brad Saar","/players/S/SaarBr20.htm","1987","24","Noneabc","IND","NFL","1","0","1","0","0","0"
"31904","Tony Sacca","/players/S/SaccTo00.htm","1992","22","2-46abc","PHO","NFL","2","0","1","0","0","0"
"31905","Frank Sacco","/players/S/SaccFr20.htm","1987","23","Noneabc","NWE","NFL","2","0","1","0","0","0"
"31906","Troy Sadowski","/players/S/SadoTr00.htm","1994","29","6-145abc","CIN","NFL","15","1","1","0","0","0"
"31907","Troy Sadowski","/players/S/SadoTr00.htm","1991","26","6-145abc","KAN","NFL","14","1","1","0","0","0"
"31908","Troy Sadowski","/players/S/SadoTr00.htm","1990","25","6-145abc","ATL","NFL","13","1","1","0","0","0"
"31909","Troy Sadowski","/players/S/SadoTr00.htm","1993","28","6-145abc","NYJ","NFL","13","1","1","0","0","0"
"31910","Troy Sadowski","/players/S/SadoTr00.htm","1992","27","6-145abc","NYJ","NFL","6","2","1","0","0","0"
"31911","Ken Sager","/players/S/SageKe20.htm","1987","24","Noneabc","SEA","NFL","3","1","1","0","0","0"
"31912","Abdul Salaam","/players/S/SalaAb20.htm","1983","30","7-188abc","NYJ","NFL","1","0","1","0","0","0"
"31913","Jay Saldi","/players/S/SaldJa00.htm","1978","24","Noneabc","DAL","NFL","4","0","1","0","0","0"
"31914","Jay Saldi","/players/S/SaldJa00.htm","1982","28","Noneabc","DAL","NFL","5","0","1","0","0","0"
"31915","Jay Saldi","/players/S/SaldJa00.htm","1976","22","Noneabc","DAL","NFL","13","3","1","0","0","0"
"31916","Sean Salisbury","/players/S/SaliSe00.htm","1994","31","Noneabc","MIN","NFL","1","1","1","0","0","0"
"31917","Sean Salisbury","/players/S/SaliSe00.htm","1987","24","Noneabc","IND","NFL","2","0","1","0","0","0"
"31918","Lawrence Sampleton","/players/S/SampLa20.htm","1983","24","2-47abc","PHI","NFL","7","2","1","0","0","0"
"31919","Lawrence Sampleton","/players/S/SampLa20.htm","1984","25","2-47abc","PHI","NFL","16","0","1","0","0","0"
"31920","Lawrence Sampleton","/players/S/SampLa20.htm","1982","23","2-47abc","PHI","NFL","9","0","1","0","0","0"
"31921","Ron Sams","/players/S/SamsRo20.htm","1983","22","6-160abc","GNB","NFL","3","0","1","0","0","0"
"31922","Chris Samuels","/players/S/SamuCh20.htm","1991","22","12-317abc","SDG","NFL","3","0","1","0","0","0"
"31923","Terry Samuels","/players/S/SamuTe20.htm","1994","24","6-172abc","ARI","NFL","16","6","1","0","0","0"
"31924","Lupe Sanchez","/players/S/SancLu20.htm","1986","25","2-34abc","PIT","NFL","11","4","1","0","0","0"
"31925","Chuck Sanders","/players/S/SandCh21.htm","1986","22","11-293abc","PIT","NFL","14","0","1","0","0","0"
"31926","Chuck Sanders","/players/S/SandCh21.htm","1987","23","11-293abc","PIT","NFL","5","0","1","0","0","0"
"31927","Clarence Sanders","/players/S/SandCl20.htm","1980","28","17-463abc","KAN","NFL","1","0","1","0","0","0"
"31928","Gene Sanders","/players/S/SandGe20.htm","1985","29","8-217abc","TAM","NFL","2","0","1","0","0","0"
"31929","Glenell Sanders","/players/S/SandGl20.htm","1990","24","Noneabc","CHI","NFL","2","0","1","0","0","0"
"31930","Glenell Sanders","/players/S/SandGl20.htm","1994","28","Noneabc","DEN","NFL","1","0","1","0","0","0"
"31931","Ken Sanders","/players/S/SandKe20.htm","1980","30","3-65abc","MIN","NFL","6","0","1","0","0","0"
"31932","Reggie Sanderson","/players/S/SandRe00.htm","1973","23","Noneabc","CHI","NFL","2","0","1","0","0","0"
"31933","Todd Sandham","/players/S/SandTo20.htm","1987","24","Noneabc","NWE","NFL","2","0","1","0","0","0"
"31934","Bill Sandifer","/players/S/SandBi21.htm","1977","25","1-10abc","SEA","NFL","1","1","1","0","0","0"
"31935","Rick Sanford","/players/S/SanfRi20.htm","1985","28","1-25abc","SEA","NFL","5","0","1","0","0","0"
"31936","Jesse Sapolu","/players/S/SapoJe00.htm","1984","23","11-289abc","SFO","NFL","1","0","1","0","0","0"
"31937","Broderick Sargent","/players/S/SargBr00.htm","1986","24","Noneabc","STL","NFL","16","0","1","0","0","0"
"31938","Kevin Sargent","/players/S/SargKe20.htm","1993","24","Noneabc","CIN","NFL","1","1","1","0","0","0"
"31939","Martin Sartin","/players/S/SartMa20.htm","1987","24","Noneabc","SDG","NFL","3","1","1","0","0","0"
"31940","Howard Satterwhite","/players/S/SattHo00.htm","1977","24","Noneabc","BAL","NFL","1","0","1","0","0","0"
"31941","Sebastian Savage","/players/S/SavaSe20.htm","1994","25","5-139abc","WAS","NFL","1","0","1","0","0","0"
"31942","Tony Savage","/players/S/SavaTo20.htm","1990","23","5-112abc","SDG","NFL","2","0","1","0","0","0"
"31943","Tony Savage","/players/S/SavaTo20.htm","1992","25","5-112abc","2TM","NFL","3","0","1","0","0","0"
"31944","Buzz Sawyer","/players/S/SawyBu20.htm","1987","25","Noneabc","DAL","NFL","3","0","1","0","0","0"
"31945","John Sawyer","/players/S/SawyJo00.htm","1983","30","11-271abc","2TM","NFL","14","4","1","0","0","0"
"31946","Jon Sawyer","/players/S/SawyJo20.htm","1987","23","Noneabc","NWE","NFL","2","0","1","0","0","0"
"31947","James Saxon","/players/S/SaxoJa00.htm","1993","27","6-139abc","MIA","NFL","16","0","1","0","0","0"
"31948","James Saxon","/players/S/SaxoJa00.htm","1990","24","6-139abc","KAN","NFL","6","0","1","0","0","0"
"31949","James Saxon","/players/S/SaxoJa00.htm","1992","26","6-139abc","MIA","NFL","16","0","1","0","0","0"
"31950","Dwight Scales","/players/S/ScalDw00.htm","1983","30","5-155abc","SDG","NFL","7","1","1","0","0","0"
