"year","player","url","position","college","height","weight","dash","vert_leap","bench","broad","cone","shuttle"
"2004","Shane Olivea","/players/O/OlivSh20.htm","OT","Ohio State","75","302","5.29","29.0","0","92","8.25","4.71"
"2004","Antwan Odom","/players/O/OdomAn20.htm","DE","Alabama","78","274","4.71","37.0","21","114","7.30","4.44"
"2004","Marko Cavka","","OT","Sacramento State","79","294","5.17","27.5","27","107","7.53","4.37"
"2004","Isaac Hilton","","DE","Hampton","75","267","4.57","36.5","31","123","7.99","4.48"
"2004","Drew Strojny","","OT","Duke","79","327","5.37","29.5","0","99","7.98","4.84"
"2004","Jim Molinaro","/players/M/MoliJi20.htm","OT","Notre Dame","78","308","5.09","29.5","21","105","7.75","4.60"
"2004","Caleb Miller","/players/M/MillCa20.htm","ILB","Arkansas","75","224","4.66","34.5","23","120","6.85","3.93"
"2004","Tony Pape","","OT","Michigan","78","323","5.36","27.0","26","97","8.01","4.60"
"2004","Sean McHugh","/players/M/McHuSe00.htm","TE","Penn State","77","264","4.92","29.0","18","115","7.36","4.09"
"2004","Dylan McFarland","/players/M/McFaDy20.htm","OT","Montana","78","304","5.26","27.5","31","98","0","0"
"2004","Bobby McCray","/players/M/McCrBo20.htm","DE","Florida","78","255","4.62","33.5","27","0","0","0"
"2004","Keith Lewis","/players/L/LewiKe20.htm","FS","Oregon","72","204","4.60","37.0","11","121","7.28","4.07"
"2004","Alex Lewis","/players/L/LewiAl20.htm","OLB","Wisconsin","72","227","4.78","34.5","25","121","7.06","4.28"
"2004","Jeremy LeSueur","/players/L/LeSuJe20.htm","CB","Michigan","72","197","4.53","35.0","0","116","0","0"
"2004","Brad Lekkerkerker","/players/L/LekkBr20.htm","OT","California-Davis","79","317","5.36","27.5","23","102","7.94","4.71"
"2004","Teddy Lehman","/players/L/LehmTe20.htm","OLB","Oklahoma","73","240","4.55","34.5","26","113","6.91","4.06"
"2004","Andy Lee","/players/L/LeexAn20.htm","P","Pittsburgh","73","207","5.00","0","0","0","0","0"
"2004","Kyle Larson","/players/L/LarsKy20.htm","P","Nebraska","73","204","4.86","0","0","0","0","0"
"2004","Travis Laboy","/players/L/LaBoTr20.htm","DE","Hawaii","75","263","4.69","35.5","35","126","7.01","4.07"
"2004","Niko Koutouvides","/players/K/KoutNi20.htm","ILB","Purdue","74","244","4.71","30.5","0","108","6.98","3.88"
"2004","Tommy Kelly","/players/K/KellTo21.htm","DE","Mississippi State","78","294","4.87","25.0","24","105","7.79","4.45"
"2004","Sean Jones","/players/J/JoneSe20.htm","FS","Georgia","73","218","4.63","36.5","0","122","7.19","0"
"2004","Donnie Jones","/players/J/JoneDo21.htm","P","LSU","75","222","4.88","0","0","0","0","0"
"2004","Adrian Jones","/players/J/JoneAd20.htm","OT","Kansas","76","296","4.97","31.0","27","114","7.81","4.58"
"2004","Trevor Johnson","/players/J/JohnTr21.htm","DE","Nebraska","77","260","4.80","35.5","23","110","7.06","4.08"
"2004","Landon Johnson","/players/J/JohnLa20.htm","OLB","Purdue","74","227","4.65","37.5","20","120","7.00","4.08"
"2004","Leon Joe","/players/J/JoexLe20.htm","OLB","Maryland","72","230","4.49","39.0","30","0","0","0"
"2004","Sean Bubin","","OT","Illinois","78","306","5.32","24.5","25","97","7.66","4.76"
"2004","Von Hutchins","/players/H/HutcVo20.htm","CB","Mississippi","70","185","4.46","34.5","11","115","7.05","4.06"
"2004","Vontez Duff","","CB","Notre Dame","71","203","4.53","35.0","13","120","6.94","4.03"
"2004","T.J. Hollowell","/players/H/HollT.20.htm","OLB","Nebraska","72","235","4.64","33.5","0","117","7.14","4.09"
"2004","Marquise Hill","/players/H/HillMa21.htm","DE","LSU","79","305","5.12","29.0","23","106","0","0"
"2004","Ben Hartsock","/players/H/HartBe00.htm","TE","Ohio State","76","263","4.80","35.0","23","117","7.10","3.98"
"2004","DeAngelo Hall","/players/H/HallDe99.htm","CB","Virginia Tech","70","202","4.34","0","0","0","0","0"
"2004","Roderick Green","/players/G/GreeRo20.htm","DE","Central Missouri","74","245","4.70","34.5","21","129","7.26","4.04"
"2004","Jabari Greer","/players/G/GreeJa22.htm","CB","Tennessee","70","178","4.50","36.5","7","126","0","0"
"2004","Ronnie Ghent","/players/G/GhenRo00.htm","TE","Louisville","74","248","5.02","27.5","11","103","7.47","4.50"
"2004","Robert Geathers","/players/G/GeatRo21.htm","DE","Georgia","75","271","4.84","33.5","24","112","0","0"
"2004","Rich Gardner","/players/G/GardRi20.htm","CB","Penn State","71","199","4.46","36.5","11","123","6.91","3.91"
"2004","Gilbert Gardner","/players/G/GardGi20.htm","OLB","Purdue","73","229","4.65","0","0","0","0","0"
"2004","Chris Gamble","/players/G/GambCh20.htm","CB","Ohio State","73","198","4.52","0","0","0","0","0"
"2004","Robert Gallery","/players/G/GallRo20.htm","OT","Iowa","79","323","4.98","30.0","24","105","7.42","4.38"
"2004","Michael Gaines","/players/G/GainMi00.htm","TE","Central Florida","74","275","5.06","33.0","18","109","7.44","4.18"
"2004","Keyaron Fox","/players/F/FoxxKe20.htm","OLB","Georgia Tech","74","227","4.65","0","28","0","0","0"
"2004","Ryan Fowler","/players/F/FowlRy20.htm","ILB","Duke","75","250","4.80","37.5","35","118","7.19","4.19"
"2004","Tim Euhus","/players/E/EuhuTi00.htm","TE","Oregon State","77","260","4.93","34.5","25","115","6.99","4.13"
"2004","Jeff Dugan","/players/D/DugaJe00.htm","TE","Maryland","76","263","5.00","28.0","21","109","7.40","4.32"
"2004","Nat Dorsey","/players/D/DorsNa20.htm","OT","Georgia Tech","79","322","5.46","28.5","26","102","8.30","4.84"
"2004","Curtis DeLoatch","/players/D/DeLoCu20.htm","CB","North Carolina A&T","74","214","4.50","35.5","10","120","6.97","4.42"
"2004","Rod Davis","/players/D/DaviRo21.htm","ILB","Southern Miss","74","239","4.76","0","0","114","7.20","4.02"
"2004","Karlos Dansby","/players/D/DansKa20.htm","OLB","Auburn","75","251","4.58","0","0","0","0","0"
"2004","Jorge Cordova","/players/C/CordJo20.htm","ILB","Nevada","73","241","4.65","35.5","22","0","7.25","4.16"
"2004","Marquis Cooper","/players/C/CoopMa21.htm","OLB","Washington","75","223","4.55","36.5","25","121","7.02","4.12"
"2004","Chris Cooley","/players/C/CoolCh00.htm","TE","Utah State","75","265","4.87","33.0","22","115","7.21","4.19"
"2004","Erik Coleman","/players/C/ColeEr21.htm","FS","Washington State","70","200","4.64","35.5","16","117","7.03","4.14"
"2004","Ricardo Colclough","/players/C/ColcRi20.htm","CB","Tusculum","71","194","4.49","39.5","8","127","0","0"
"2004","Brandon Chillar","/players/C/ChilBr20.htm","OLB","UCLA","75","253","4.71","33.0","23","115","0","4.08"
"2004","Claude Harriott","","DE","Pittsburgh","76","252","4.69","30.5","25","118","7.44","4.25"
"2004","Kirk Chambers","/players/C/ChamKi20.htm","OT","Stanford","79","313","5.44","27.0","22","101","7.56","4.40"
"2004","Ahmad Carroll","/players/C/CarrAh20.htm","CB","Arkansas","70","195","4.34","41.0","15","128","0","0"
"2004","Kelly Butler","/players/B/ButlKe21.htm","OT","Purdue","79","320","5.11","30.5","0","105","7.96","4.92"
"2004","Rufus Brown","/players/B/BrowRu21.htm","CB","Florida State","69","187","4.43","33.0","15","124","7.24","4.44"
"2004","Greg Brooks","/players/B/BrooGr20.htm","CB","Southern Miss","71","177","4.45","0","0","0","0","0"
"2004","Michael Boulware","/players/B/BoulMi20.htm","OLB","Florida State","74","225","4.50","0","0","0","6.89","3.92"
"2004","Colby Bockwoldt","/players/B/BockCo20.htm","OLB","BYU","74","230","4.60","34.0","14","112","7.12","4.05"
"2004","Dave Ball","/players/B/BallDa20.htm","DE","UCLA","77","277","5.07","0","24","0","0","0"
"2004","Rashad Baker","/players/B/BakeRa21.htm","FS","Tennessee","70","204","4.50","36.0","21","117","7.19","4.12"
"2004","Jason Babin","/players/B/BabiJa20.htm","DE","Western Michigan","75","260","4.62","34.0","28","121","7.03","4.14"
"2004","Stacy Andrews","/players/A/AndrSt21.htm","OT","Mississippi","78","342","5.07","30.5","34","106","8.09","4.78"
"2004","Shawn Andrews","/players/A/AndrSh55.htm","OT","Arkansas","76","366","5.49","25.0","27","98","8.25","4.85"
"2004","Courtney Anderson","/players/A/AndeCo00.htm","TE","San Jose State","78","269","4.89","30.0","17","106","7.86","4.45"
"2004","Will Allen","/players/A/AlleWi21.htm","FS","Ohio State","72","202","4.58","0","0","0","0","0"
"2004","Jared Allen","/players/A/AlleJa22.htm","DE","Idaho State","78","265","4.72","33.0","13","120","7.11","4.34"
"2004","Roc Alexander","/players/A/AlexRo21.htm","CB","Washington","71","185","4.35","39.5","0","125","6.97","4.23"
"2004","Keith Willis","","TE","Virginia Tech","78","260","5.03","0","21","114","7.33","4.44"
"2004","Mike Walker","","TE","Minnesota-Morris","76","254","4.84","30.0","19","106","7.51","4.35"
"2004","Daryl Towns","","OLB","Nevada","72","224","4.57","37.0","0","112","7.15","4.25"
"2004","Deryck Toles","","OLB","Penn State","72","224","4.58","37.0","24","112","7.12","4.23"
"2004","Greg Taplin","","DE","Michigan State","77","267","5.09","33.0","0","115","0","0"
"2004","Andrew Shull","","DE","Kansas State","77","265","4.90","30.5","16","107","7.46","4.28"
"2004","Marcell Allmond","","CB","Southern California","72","209","4.59","38.0","21","123","7.37","4.34"
"2004","Bobby Blizzard","","TE","North Carolina","76","266","4.89","0","12","102","0","0"
"2004","Josh Buhl","","OLB","Kansas State","71","204","4.73","29.0","0","114","7.26","4.32"
"2004","Cols Colas","","OLB","Virginia Tech","72","233","4.58","34.5","22","118","0","0"
"2004","Kentrell Curry","","FS","Georgia","73","201","4.60","34.5","17","127","0","0"
"2004","Daryl Dixon","","FS","Florida","70","195","4.77","35.5","15","118","0","0"
"2004","Deandre' Eiland","","FS","South Carolina","71","202","4.53","35.0","17","113","7.19","4.27"
"2004","Kevin Emanuel","","DE","Florida State","76","251","4.84","31.0","21","108","7.86","4.49"
"2004","Brandon Everage","","FS","Oklahoma","72","194","4.55","0","0","0","0","0"
"2004","J.P. Foschi","","TE","Georgia Tech","76","266","5.00","30.5","24","111","7.49","4.35"
"2004","Jonathan Harrell","","OLB","Northern Iowa","73","242","4.73","0","27","0","0","0"
"2004","Bryan Hickman","","OLB","Kansas State","72","231","4.68","32.5","26","106","7.38","4.00"
"2004","Maurice Jones","","OLB","South Florida","73","249","4.71","35.5","26","118","7.16","4.21"
"2004","Randy Jordan","","CB","Kansas State","73","178","4.59","33.5","0","115","7.34","4.21"
"2004","Lewis Moore","","OLB","Pittsburgh","73","234","4.68","0","0","0","0","0"
"2004","Gabe Nyenhuis","","DE","Colorado","75","269","4.74","39.0","25","124","6.92","4.03"
"2004","Uyi Osunde","","DE","Connecticut","75","252","4.75","0","33","0","0","0"
"2004","Josh Parrish","","OT","Washington State","78","330","5.41","28.0","20","104","8.24","4.61"
"2004","Lawrence Richardson","","CB","Arkansas","69","194","4.62","31.0","8","112","0","0"
"2004","Greg Richmond","","OLB","Oklahoma State","73","233","4.73","0","17","0","0","0"
"2004","Stanford Samuels","","CB","Florida State","70","193","4.58","0","0","0","0","0"
"2005","Scott Young","/players/Y/YounSc20.htm","OG","BYU","76","312","5.08","35.0","43","115","7.46","4.37"
"2005","Troy Williamson","/players/W/WillTr01.htm","WR","South Carolina","73","203","4.32","0","0","0","6.99","0"
"2005","Mike Williams","/players/W/WillMi03.htm","WR","Southern California","77","229","4.56","36.5","0","0","0","0"
"2005","Cadillac Williams","/players/W/WillCa02.htm","RB","Auburn","71","217","4.43","35.5","19","118","6.94","4.15"
"2005","Ben Wilkerson","/players/W/WilkBe20.htm","C","LSU","75","299","5.46","0","0","0","0","0"
"2005","Roddy White","/players/W/WhitRo00.htm","WR","Alabama-Birmingham","73","207","4.46","0","0","0","0","0"
"2005","Manuel White","","FB","Michigan State","74","244","4.64","0","0","0","0","0"
"2005","Paris Warren","/players/W/WarrPa00.htm","WR","Utah","72","219","4.71","31.5","0","0","0","0"
"2005","Andrew Walter","/players/W/WaltAn00.htm","QB","Arizona State","78","233","4.86","0","0","0","0","0"
"2005","Kevin Vickerson","/players/V/VickKe99.htm","DT","Michigan State","77","310","5.00","32.5","0","103","7.78","4.64"
"2005","Craphonso Thorpe","/players/T/ThorCr00.htm","WR","Florida State","73","188","4.38","0","0","0","0","0"
"2005","Claude Terrell","/players/T/TerrCl20.htm","OG","New Mexico","74","343","5.42","24.5","27","89","8.17","4.75"
"2005","J.R. Russell","","WR","Louisville","75","206","4.56","34.5","0","0","0","0"
"2005","Darren Sproles","/players/S/SproDa00.htm","RB","Kansas State","66","187","4.47","33.0","23","105","6.96","3.96"
"2005","Chris Spencer","/players/S/SpenCh21.htm","C","Mississippi","75","309","5.21","32.0","26","105","8.06","4.59"
"2005","Adam Snyder","/players/S/SnydAd20.htm","OG","Michigan State","77","316","5.34","28.5","21","93","7.83","4.83"
"2005","Alex Smith","/players/S/SmitAl03.htm","QB","Utah","76","217","4.71","32.0","0","113","6.82","3.96"
"2005","Darrell Shropshire","/players/S/ShroDa20.htm","DT","South Carolina","74","301","4.87","34.0","25","116","7.54","4.31"
"2005","Eric Shelton","/players/S/ShelEr00.htm","RB","Louisville","73","246","4.53","38.5","0","124","7.44","4.08"
"2005","David Greene","","QB","Georgia","75","226","4.78","31.5","0","115","7.00","4.10"
"2005","Aaron Rodgers","/players/R/RodgAa00.htm","QB","California","74","223","4.71","34.5","0","110","7.38","0"
"2005","Courtney Roby","/players/R/RobyCo00.htm","WR","Indiana","72","189","4.41","36.5","0","126","6.60","3.94"
"2005","Derreck Robinson","/players/R/RobiDe21.htm","DT","Iowa","76","289","0","34.5","27","114","7.97","4.53"
"2005","Jamaica Rector","/players/R/RectJa00.htm","WR","Northwest Missouri State","70","186","4.47","36.5","0","122","6.78","4.13"
"2005","Duke Preston","/players/P/PresDu20.htm","C","Illinois","77","311","0","32.0","21","96","7.57","4.45"
"2005","Sione Pouha","/players/P/PouhSi20.htm","DT","Utah","75","325","5.02","32.5","32","107","7.83","4.44"
"2005","Fred Gibson","","WR","Georgia","76","196","4.55","38.5","0","126","7.03","4.10"
"2005","Tab Perry","/players/P/PerrTa00.htm","WR","UCLA","74","229","4.46","34.0","0","116","7.00","0"
"2005","Alvin Pearman","/players/P/PearAl00.htm","RB","Virginia","69","208","4.63","34.0","24","114","7.06","4.08"
"2005","Mike Patterson","/players/P/PattMi20.htm","DT","Southern California","72","292","4.93","0","26","0","0","0"
"2005","Roscoe Parrish","/players/P/ParrRo00.htm","WR","Miami (FL)","70","168","4.37","0","0","0","0","0"
"2005","Chad Owens","/players/O/OwenCh00.htm","WR","Hawaii","67","183","4.62","37.0","0","116","6.70","3.94"
"2005","Kyle Orton","/players/O/OrtoKy00.htm","QB","Purdue","76","233","5.06","26.5","0","0","7.38","4.52"
"2005","Dan Orlovsky","/players/O/OrloDa00.htm","QB","Connecticut","77","225","4.93","29.5","0","107","7.33","4.39"
"2005","Adrian McPherson","","QB","Florida State","75","218","4.71","34.5","22","128","6.93","4.08"
"2005","Chase Lyman","","WR","California","75","217","4.50","0","0","0","0","0"
"2005","Doug Nienhuis","/players/N/NienDo20.htm","OG","Oregon State","78","307","5.15","29.5","22","99","7.50","4.47"
"2005","Chris Myers","/players/M/MyerCh20.htm","OG","Miami (FL)","77","300","5.11","0","25","0","0","0"
"2005","Terrence Murphy","/players/M/MurpTe00.htm","WR","Texas A&M","73","202","4.39","0","0","0","0","0"
"2005","Scott Mruczkowski","/players/M/MrucSc20.htm","C","Bowling Green","76","321","5.29","0","28","0","0","0"
"2005","C.J. Mosley","/players/M/MoslC.20.htm","DT","Missouri","74","314","5.08","27.5","27","100","8.21","4.64"
"2005","Vernand Morency","/players/M/MoreVe00.htm","RB","Oklahoma State","70","212","4.66","33.5","19","108","7.02","4.12"
"2005","Lance Moore","/players/M/MoorLa00.htm","WR","Toledo","69","177","4.52","0","0","0","0","0"
"2005","Ryan Moats","/players/M/MoatRy00.htm","RB","Louisiana Tech","68","210","4.46","36.0","19","117","7.22","4.10"
"2005","Leron McCoy","/players/M/McCoLe00.htm","WR","Indiana (PA)","73","211","4.40","37.0","0","120","7.19","4.21"
"2005","Jerome Mathis","/players/M/MathJe00.htm","WR","Hampton","71","181","4.28","35.5","0","123","0","0"
"2005","Evan Mathis","/players/M/MathEv20.htm","OG","Alabama","77","304","4.92","35.5","35","117","7.37","4.16"
"2005","Rasheed Marshall","/players/M/MarsRa00.htm","WR","West Virginia","72","185","4.51","38.0","0","121","6.81","3.95"
"2005","Logan Mankins","/players/M/MankLo20.htm","OG","Fresno State","76","307","5.06","31.5","21","95","7.52","4.44"
"2005","Chris Kemoeatu","/players/K/KemoCh20.htm","OG","Utah","75","344","5.34","29.0","26","98","7.75","4.54"
"2005","Keith Joseph","/players/J/JoseKe00.htm","FB","Texas A&M","74","254","4.68","33.0","27","113","7.43","4.20"
"2005","Brandon Jones","/players/J/JoneBr02.htm","WR","Oklahoma","73","210","4.42","37.0","0","114","7.03","4.08"
"2005","Travis Johnson","/players/J/JohnTr20.htm","DT","Florida State","76","305","4.91","0","0","0","0","0"
"2005","Marcus Johnson","/players/J/JohnMa20.htm","OG","Mississippi","78","321","5.45","27.5","21","104","7.71","4.71"
"2005","Jason Jefferson","/players/J/JeffJa21.htm","DT","Wisconsin","74","310","5.10","28.5","0","102","7.79","4.47"
"2005","Brandon Jacobs","/players/J/JacoBr00.htm","RB","Southern Illinois","76","267","4.56","37.0","19","118","7.53","4.46"
"2005","Vincent Jackson","/players/J/JackVi00.htm","WR","Northern Colorado","77","241","4.46","39.0","0","0","0","0"
"2005","Richie Incognito","/players/I/IncoRi20.htm","C","Nebraska","75","305","4.84","0","29","0","0","0"
"2005","Cedric Houston","/players/H/HousCe00.htm","RB","Tennessee","71","225","4.61","0","0","0","0","0"
"2005","Drew Hodgdon","/players/H/HodgDr20.htm","C","Arizona State","75","309","5.31","32.5","0","109","7.49","4.45"
"2005","Noah Herron","/players/H/HerrNo00.htm","RB","Northwestern","71","224","4.60","31.0","17","108","6.95","3.97"
"2005","Chris Henry","/players/H/HenrCh00.htm","WR","West Virginia","76","197","4.50","0","0","0","0","0"
"2005","Madison Hedgecock","/players/H/HedgMa00.htm","FB","North Carolina","75","266","4.87","32.5","29","108","7.41","4.24"
"2005","Alex Haynes","/players/H/HaynAl00.htm","RB","Central Florida","70","223","4.51","32.5","21","0","0","0"
"2005","Anttaj Hawthorne","/players/H/HawtAn20.htm","DT","Wisconsin","75","321","5.23","27.0","21","100","8.00","4.69"
"2005","Kay-Jay Harris","/players/H/HarrKa00.htm","RB","West Virginia","72","241","4.56","38.0","0","122","7.20","4.10"
"2005","Geoff Hangartner","/players/H/HangGe20.htm","C","Texas A&M","77","301","5.21","28.5","26","103","7.62","4.52"
"2005","Justin Green","/players/G/GreeJu00.htm","FB","Montana","71","251","4.84","31.0","23","109","7.24","4.21"
